ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
1160,F,Ship,3,4,266,2,high,F,55,2779
3526,B,Ship,2,4,191,3,medium,F,6,4119
1821,A,Ship,4,3,201,2,medium,F,18,3461
5130,F,Ship,2,1,108,3,low,M,4,5924
2784,F,Ship,3,2,98,3,medium,F,60,1057
1877,C,Ship,3,4,188,3,medium,F,49,3221
167,C,Ship,5,2,141,3,high,F,34,1020
9960,F,Ship,5,5,230,5,low,F,8,1067
2264,F,Ship,3,5,225,3,low,F,1,2864
2673,A,Ship,4,1,251,4,medium,F,33,2906
9484,B,Ship,3,2,241,3,medium,F,9,4301
8229,A,Flight,3,4,186,2,low,F,4,4585
838,B,Flight,5,2,278,2,low,F,17,2493
7703,C,Ship,7,3,272,4,medium,M,2,1754
5308,B,Ship,3,5,133,3,medium,M,7,4314
2124,F,Ship,3,2,238,2,low,F,29,3728
9259,D,Ship,5,1,176,4,low,F,1,4270
658,B,Ship,3,1,242,3,medium,F,10,3606
8185,D,Ship,4,4,188,4,low,F,10,4571
2182,B,Road,3,3,151,3,low,F,24,1139
1395,A,Ship,6,2,294,4,low,M,57,1265
5487,A,Flight,6,1,157,6,low,M,1,4631
9452,F,Flight,5,3,228,5,high,M,9,1924
3493,D,Ship,3,2,185,2,high,F,3,4816
5326,B,Road,4,2,252,6,medium,M,2,5476
7854,F,Ship,5,5,243,3,medium,M,3,5700
8314,B,Ship,7,4,289,4,low,M,1,1657
6777,A,Ship,4,5,257,2,medium,M,5,4127
6208,B,Ship,5,3,145,3,medium,M,1,5783
2646,F,Ship,4,1,217,3,medium,M,2,2692
8398,B,Ship,3,1,167,3,medium,M,10,4341
4442,F,Ship,6,4,218,6,medium,M,1,4625
10317,A,Ship,3,2,211,2,low,M,4,4978
3787,D,Ship,3,2,144,10,high,F,3,5000
8986,B,Ship,4,3,268,2,low,F,4,5280
6244,B,Ship,4,2,252,3,medium,M,2,5769
8115,A,Ship,4,2,249,3,low,F,9,5459
5448,F,Ship,4,4,113,3,medium,F,1,5610
1099,D,Flight,4,2,181,2,low,F,28,2815
4338,F,Ship,3,2,160,3,low,F,4,4683
6530,F,Ship,3,3,177,3,medium,M,10,5374
8817,A,Ship,4,3,211,7,high,M,9,5652
934,B,Road,4,4,206,3,medium,F,33,2804
7362,F,Ship,4,3,157,3,medium,M,9,4990
7701,A,Ship,5,4,199,5,medium,M,6,5210
10124,F,Road,4,2,162,6,low,F,4,4094
7695,A,Ship,3,5,159,2,high,F,6,4295
10442,F,Ship,3,4,166,3,high,M,6,4247
5078,F,Flight,3,2,200,4,medium,F,4,4918
3041,C,Ship,3,2,149,3,medium,F,64,1920
9148,B,Ship,6,3,296,4,medium,M,7,1515
6194,F,Ship,4,4,133,4,high,F,10,5296
10453,D,Ship,5,5,234,5,medium,M,9,1812
28,B,Ship,5,1,162,3,medium,M,31,1435
6886,B,Ship,4,3,245,6,low,F,3,1155
1094,F,Flight,2,5,216,2,medium,F,57,3807
7382,F,Road,6,4,240,3,low,F,9,4986
2983,D,Ship,3,5,126,2,low,F,63,1141
10597,D,Ship,3,1,167,3,low,F,4,5943
236,F,Ship,2,2,134,3,low,M,38,1352
4946,F,Flight,5,1,240,3,high,M,10,5277
7091,C,Ship,2,5,264,3,medium,F,3,4320
8108,F,Ship,3,4,229,6,medium,F,3,5471
9498,F,Ship,4,3,258,3,medium,F,7,4887
5082,F,Flight,5,4,240,4,medium,F,2,5215
2573,C,Ship,2,1,282,5,low,F,51,1362
5205,A,Flight,5,2,248,3,medium,M,5,5946
6580,B,Flight,5,5,240,6,medium,F,9,1117
3967,D,Road,4,3,178,2,medium,F,9,4322
7719,A,Ship,3,3,183,5,low,F,3,1504
8806,B,Ship,3,1,176,2,medium,F,4,5726
5322,F,Road,3,4,273,3,low,M,3,5163
5966,F,Ship,4,5,239,6,low,M,2,1879
7066,B,Ship,2,3,263,4,medium,M,9,5390
894,F,Ship,3,2,232,2,low,F,39,2139
6101,C,Ship,4,3,163,3,low,F,7,4556
1755,A,Road,6,5,260,4,high,M,10,2756
9370,B,Ship,5,3,159,3,low,M,7,5462
9228,F,Ship,3,1,132,3,medium,F,5,5978
9043,D,Flight,3,5,238,2,low,F,8,5769
5573,C,Ship,3,1,225,3,medium,M,2,4284
8262,F,Ship,4,2,237,5,low,M,6,1734
10824,F,Flight,5,5,203,2,low,M,10,4790
1819,D,Ship,5,2,281,4,high,F,5,3357
3158,F,Flight,4,2,246,3,low,F,7,5616
1695,A,Ship,3,1,180,2,low,M,26,1715
1935,A,Flight,4,4,216,4,medium,M,27,3740
6916,B,Ship,5,3,262,5,low,F,10,1197
3471,A,Ship,2,5,107,3,medium,M,2,4853
3402,F,Road,4,5,167,2,low,F,7,4289
636,F,Ship,5,3,266,2,low,F,61,2118
10900,B,Ship,2,1,229,3,medium,M,9,5075
7531,D,Flight,3,4,174,3,low,F,10,4998
920,F,Ship,3,2,160,10,medium,M,25,1548
9281,C,Ship,4,3,216,4,medium,M,3,4750
1362,F,Road,3,4,240,3,low,F,28,2356
9438,F,Road,5,5,275,3,low,F,9,1691
7599,A,Ship,3,1,179,2,medium,M,2,4085
3783,A,Ship,4,1,157,2,medium,F,5,5647
10592,F,Ship,4,2,222,2,low,M,1,5028
7750,B,Ship,3,1,131,4,low,M,1,1628
4191,A,Ship,4,5,175,2,medium,M,4,4910
3403,D,Road,5,1,180,3,low,F,2,5013
10352,F,Ship,2,5,228,3,low,M,8,5643
7825,D,Flight,3,2,142,3,low,M,9,4234
1639,D,Road,4,4,209,3,medium,F,52,2740
7605,A,Ship,3,5,224,3,low,M,6,5115
10074,F,Ship,4,4,264,3,low,M,6,5959
6004,B,Road,6,5,295,4,medium,M,2,1981
536,F,Road,4,4,177,4,medium,F,32,1774
9989,C,Road,3,5,148,3,low,M,4,5919
9164,F,Road,6,1,264,4,low,M,5,1900
9465,A,Flight,5,2,233,3,medium,F,10,4233
6271,D,Ship,6,4,293,6,low,F,7,1117
4655,C,Flight,2,5,271,2,low,F,5,5164
3001,D,Road,5,5,154,3,medium,F,50,1389
7782,F,Ship,4,1,249,6,medium,M,2,5720
2725,D,Road,4,1,227,3,low,M,5,3100
6705,A,Road,5,3,230,3,medium,M,4,4914
4686,F,Ship,4,3,195,2,low,M,8,4576
1493,C,Road,5,1,105,5,low,M,1,1101
5384,F,Ship,3,5,147,3,low,F,4,5042
2231,C,Ship,4,3,158,2,low,M,46,1374
10541,C,Road,3,5,253,4,medium,F,5,4761
3077,C,Ship,3,3,149,2,medium,M,7,1145
406,B,Road,2,2,124,3,low,F,56,1494
3405,A,Road,5,5,232,4,low,M,3,5447
118,B,Road,4,3,265,2,medium,F,31,2326
10047,A,Ship,3,2,187,3,medium,F,7,5334
9134,F,Ship,5,1,270,5,medium,M,10,1397
4196,F,Ship,3,2,255,4,medium,M,5,4415
1780,B,Flight,3,2,169,2,medium,M,61,1511
461,C,Ship,4,1,202,3,medium,F,18,3940
4813,D,Ship,6,4,300,4,low,F,8,1301
3214,B,Ship,3,4,210,3,low,M,10,4398
2058,F,Flight,3,4,254,2,high,M,56,3266
10576,B,Ship,4,3,184,3,low,F,5,4712
834,F,Flight,3,4,145,6,medium,M,57,1949
829,D,Flight,4,2,230,3,medium,M,33,3602
2963,C,Ship,5,5,208,8,low,M,39,2905
2947,D,Ship,3,5,144,6,low,F,46,1110
9509,C,Ship,3,5,137,3,low,M,3,5497
6134,F,Ship,5,5,206,3,low,M,1,5520
8391,A,Ship,3,1,133,3,medium,F,5,4538
5714,F,Ship,5,2,280,3,high,F,8,5858
2649,A,Ship,3,1,135,4,medium,M,47,1840
258,F,Road,2,2,129,3,medium,F,22,6614
7547,C,Flight,5,5,171,3,medium,F,6,4209
10662,F,Road,5,1,228,5,low,F,4,1316
3934,B,Ship,6,3,280,3,low,M,7,4620
465,A,Ship,5,2,263,8,medium,M,24,3139
6329,C,Ship,5,5,137,2,low,M,8,5111
2824,B,Ship,2,4,147,2,medium,F,65,1738
5263,D,Ship,6,4,285,4,medium,M,6,1582
1356,F,Road,3,4,218,3,medium,F,4,3534
9391,D,Ship,2,3,224,2,low,F,5,5050
7405,D,Flight,4,1,228,5,low,F,6,1727
7335,A,Ship,4,2,213,3,medium,M,8,5214
7184,F,Ship,6,4,257,4,medium,F,9,1108
4942,B,Flight,5,2,275,5,low,F,9,5168
290,F,Flight,4,2,172,3,medium,F,59,1858
8105,C,Ship,2,2,219,2,medium,M,8,4518
7835,C,Ship,4,3,234,3,medium,F,9,4868
6548,F,Ship,6,2,251,4,medium,F,6,1864
3782,F,Ship,4,1,197,3,low,F,6,5032
4625,C,Ship,2,5,186,2,medium,M,10,4506
1048,B,Ship,3,4,257,3,medium,M,56,2941
9955,D,Ship,6,2,260,4,low,F,8,1522
8458,B,Ship,3,2,179,3,low,M,4,4102
2708,F,Ship,2,1,200,3,medium,M,34,2199
822,F,Flight,2,1,98,3,low,F,29,1806
8756,F,Road,5,3,160,3,low,F,10,4416
5693,C,Ship,5,1,136,3,low,M,10,5308
4928,F,Flight,5,5,137,4,low,M,4,5888
1265,C,Ship,4,3,142,2,medium,F,63,1615
8093,C,Flight,5,1,231,2,low,M,10,4892
5299,D,Ship,5,4,187,3,low,F,1,4181
173,C,Ship,3,4,148,3,low,M,56,1550
403,D,Road,3,2,265,3,low,F,49,2791
1832,F,Ship,2,3,211,3,medium,F,12,3296
8083,D,Flight,4,4,115,3,medium,M,7,4609
9574,B,Road,4,4,204,3,low,F,9,4757
1774,B,Road,3,1,229,3,medium,M,2,3963
10090,B,Ship,5,3,137,4,low,F,9,4754
6239,C,Ship,4,4,268,4,low,M,5,5647
3925,D,Ship,5,1,181,2,medium,F,4,5578
10394,F,Road,3,5,241,3,medium,M,10,5099
3358,B,Ship,3,3,211,6,low,M,5,5777
5446,B,Ship,3,5,252,4,low,F,7,5328
1448,F,Ship,4,4,154,3,low,M,52,1367
3210,F,Ship,5,2,173,2,low,M,7,5836
1915,D,Flight,5,2,223,3,low,F,51,3687
4595,C,Ship,4,5,245,3,medium,F,2,5439
2461,D,Road,3,3,199,2,low,M,4,3553
6367,D,Ship,3,5,227,3,high,M,9,4892
674,F,Road,3,2,247,2,medium,M,39,3189
4861,D,Ship,4,1,212,3,low,M,3,4896
990,F,Ship,3,2,182,2,low,F,40,2592
5553,A,Ship,3,5,143,2,low,F,6,4253
6273,A,Ship,6,5,279,4,low,M,7,1447
10519,D,Ship,3,2,198,2,medium,M,8,5889
6482,F,Ship,4,4,186,7,medium,M,9,5418
6711,A,Flight,4,3,238,2,medium,F,2,5328
630,F,Ship,4,5,245,2,low,F,19,2616
4419,A,Ship,3,1,238,3,medium,F,5,4399
488,F,Ship,4,1,139,3,low,F,56,1811
10180,B,Ship,7,2,254,4,low,M,6,1006
2361,A,Ship,6,4,209,5,low,F,53,3169
4260,F,Flight,2,5,168,2,low,F,1,4831
8350,B,Road,5,3,265,5,low,F,3,1005
9724,B,Flight,3,2,140,3,medium,M,8,5724
7767,A,Ship,6,3,282,4,low,M,9,1417
8075,C,Road,4,4,199,3,low,F,9,5016
7253,C,Road,5,4,257,3,medium,F,3,4895
6021,A,Road,6,4,300,4,medium,F,7,1607
9483,A,Ship,3,3,126,6,low,M,8,5084
7517,C,Road,5,4,228,5,low,M,5,1844
5173,D,Ship,3,2,201,3,high,M,6,5165
3940,B,Ship,4,5,139,3,medium,M,5,5126
4979,C,Ship,4,1,161,6,low,F,2,5734
8833,D,Ship,5,1,237,5,medium,F,8,1150
1258,B,Ship,3,5,219,3,low,F,54,3145
1937,C,Ship,3,5,199,2,low,M,46,2728
1623,A,Road,3,1,180,3,high,F,21,1047
5244,F,Ship,5,5,134,3,high,F,5,5783
10052,F,Ship,6,1,113,2,medium,F,7,5234
5771,C,Flight,4,2,239,6,low,F,7,1934
5294,F,Ship,2,1,275,2,low,F,5,4163
2736,F,Flight,5,1,272,3,medium,M,27,2415
10887,A,Ship,4,2,226,2,low,F,2,4332
7417,D,Ship,4,1,242,6,low,M,4,1791
2871,A,Road,3,3,120,3,low,F,55,1534
1430,F,Ship,4,5,238,3,low,M,9,1724
10616,F,Ship,3,2,100,4,low,F,10,5163
9310,B,Road,5,1,274,2,high,F,8,4647
1543,D,Ship,3,5,160,2,medium,F,41,1495
10561,D,Flight,3,4,216,3,low,F,3,5817
9177,A,Flight,5,5,233,6,medium,F,4,1924
51,A,Ship,4,1,183,3,low,M,37,2042
2083,D,Ship,5,4,215,2,medium,M,34,2713
5484,F,Flight,3,4,252,4,low,F,10,5495
2210,F,Ship,4,4,218,4,low,M,45,3234
5940,F,Ship,4,4,274,2,low,F,7,4873
10393,D,Road,4,2,156,3,medium,M,1,4097
9039,A,Flight,4,1,179,2,medium,F,7,4605
320,F,Ship,4,5,213,4,low,M,39,2381
2931,A,Ship,4,4,255,3,medium,F,60,2777
3916,B,Ship,3,4,250,3,low,M,10,5688
1019,C,Ship,3,2,167,2,low,M,2,1010
7218,F,Ship,7,4,251,5,low,M,3,1433
1744,B,Ship,6,2,143,5,low,M,17,1955
7529,C,Road,3,3,140,2,low,F,3,5713
9372,F,Ship,6,2,191,5,low,M,1,4314
6450,F,Flight,5,2,240,3,low,M,7,4744
9128,F,Ship,6,3,218,6,high,F,5,4352
5856,F,Ship,4,3,266,2,medium,M,6,4286
10350,F,Ship,4,4,185,3,low,F,2,5288
4389,A,Flight,5,4,175,4,low,M,4,4505
3714,F,Flight,3,1,192,2,low,M,6,4056
2192,F,Flight,4,2,139,4,low,F,41,1511
7673,C,Flight,6,5,219,5,low,F,2,1475
4502,F,Road,4,2,173,2,medium,M,2,5327
6283,D,Road,6,2,251,4,medium,F,9,1322
4868,F,Ship,3,3,166,2,medium,F,8,5871
7770,F,Ship,7,4,310,4,low,M,6,1003
6381,A,Ship,3,3,151,3,low,M,7,4611
3093,A,Ship,3,1,238,6,medium,F,59,3375
3398,F,Ship,4,4,176,3,low,F,1,4774
8743,D,Road,5,4,189,2,low,F,4,5575
7960,B,Flight,6,4,247,4,low,M,7,1831
5037,A,Ship,6,3,271,4,medium,F,1,1733
247,D,Ship,2,3,139,3,low,F,3,1788
10622,F,Ship,4,1,132,2,medium,M,1,5025
343,D,Ship,4,5,162,2,medium,M,64,1918
652,B,Ship,3,2,231,4,medium,M,48,3370
7867,D,Ship,6,5,278,5,medium,F,2,4361
8038,B,Ship,4,2,250,5,medium,M,10,1026
4303,D,Ship,4,1,159,3,low,M,4,4574
8754,F,Road,4,2,229,2,medium,F,7,4855
7283,C,Ship,4,3,161,3,high,F,7,4799
8699,C,Ship,5,5,242,4,medium,F,2,5359
9435,A,Road,3,1,146,5,low,M,10,1737
24,F,Ship,4,3,211,3,high,M,12,3922
6495,A,Ship,6,1,283,4,low,M,8,1404
6375,A,Ship,4,1,245,3,medium,F,5,4173
8074,B,Road,4,2,273,2,low,F,9,4221
1445,C,Ship,5,5,230,3,medium,M,43,3609
5274,F,Ship,6,2,247,4,medium,M,1,1668
6012,F,Road,7,1,276,4,low,F,8,1560
7989,A,Ship,4,2,269,10,high,M,2,5616
9428,F,Road,5,2,266,5,medium,M,8,1367
7482,F,Ship,5,5,269,5,low,M,4,1454
3362,F,Ship,5,2,250,3,medium,F,6,5298
4058,F,Ship,2,1,166,3,medium,M,6,4280
9762,F,Ship,4,3,103,2,low,M,4,5146
9413,C,Ship,6,3,304,4,low,F,9,1401
1851,A,Ship,3,4,203,3,low,M,18,3127
335,C,Ship,4,2,220,5,low,M,33,2854
429,A,Ship,2,2,140,3,low,F,19,1806
3467,C,Ship,4,3,143,3,medium,F,3,5062
8895,A,Road,5,5,253,5,low,F,4,1482
6535,D,Ship,4,5,242,2,low,M,4,5341
8142,F,Ship,3,5,243,3,medium,F,4,4130
199,D,Ship,2,3,142,3,medium,F,38,7640
9132,F,Ship,6,3,256,4,low,F,9,1212
6236,F,Ship,5,4,173,4,high,F,8,5284
5292,F,Ship,5,4,151,2,low,F,10,5643
4889,C,Ship,6,5,206,6,low,M,2,4014
8793,A,Ship,3,1,160,3,medium,F,5,5524
2110,B,Ship,4,3,149,2,low,F,58,1657
6272,F,Ship,5,5,232,3,low,M,4,1716
1450,B,Ship,3,3,162,2,medium,M,65,1184
9249,A,Ship,4,2,231,4,medium,M,9,5194
1072,B,Road,3,5,251,2,low,F,28,3936
7795,D,Road,4,2,209,2,medium,M,3,5607
10059,A,Ship,4,1,256,4,medium,F,3,5324
7339,D,Ship,2,5,270,6,medium,F,1,5675
7073,C,Ship,3,1,150,2,low,F,6,5355
5739,A,Road,3,3,245,2,low,F,4,4719
5246,F,Ship,4,4,263,3,medium,M,10,4680
8859,A,Ship,4,5,234,5,low,F,3,1469
2919,A,Ship,3,5,252,3,low,M,18,3701
4175,C,Ship,6,1,215,5,medium,F,5,4362
257,C,Road,2,2,127,3,low,M,13,1128
3388,B,Ship,5,5,244,3,low,M,9,5695
3638,F,Ship,5,5,136,3,low,M,4,4218
7557,A,Ship,3,3,261,3,medium,M,4,5482
5068,B,Flight,4,5,192,4,low,F,10,4691
1554,F,Ship,4,2,190,2,medium,F,6,3595
2619,A,Flight,4,2,187,2,low,M,54,2191
5632,B,Flight,6,2,256,3,medium,M,1,4435
9125,C,Ship,4,5,233,3,medium,F,2,4501
1890,F,Ship,3,4,190,10,medium,F,38,2018
7743,A,Ship,6,2,301,4,medium,M,10,1747
10412,F,Flight,5,1,245,5,low,F,7,1092
7558,B,Ship,4,3,266,3,high,F,2,5298
4510,B,Road,6,5,154,2,high,M,7,4359
5279,C,Ship,6,4,298,4,medium,M,9,1629
8478,F,Road,5,1,268,3,medium,F,5,5663
10999,D,Ship,2,5,155,5,low,F,6,1639
10710,F,Ship,5,1,241,5,low,F,5,1116
64,B,Ship,3,1,177,3,medium,M,61,1880
4336,B,Ship,4,3,171,5,low,F,2,5242
4568,F,Ship,4,2,262,4,low,M,2,5311
8243,C,Ship,4,5,260,2,medium,M,2,5368
8040,F,Ship,4,1,245,5,low,F,3,1537
10743,A,Ship,5,3,219,6,low,F,9,1019
7677,A,Flight,7,4,267,4,medium,F,9,1378
2010,F,Ship,3,5,168,4,medium,M,23,1347
395,C,Road,3,2,272,2,low,M,33,2321
5634,F,Flight,4,4,203,3,medium,M,8,4443
9928,B,Ship,7,2,254,4,medium,F,9,1788
5983,D,Ship,4,3,269,2,medium,M,2,4158
10546,B,Flight,5,1,202,4,low,F,2,5748
2244,F,Ship,4,3,133,3,medium,F,50,1861
7110,F,Road,6,5,247,4,medium,M,7,1461
10949,C,Road,5,4,229,5,low,F,3,1861
2212,B,Ship,4,2,204,3,medium,M,14,3829
4451,C,Ship,4,4,176,6,high,M,5,4494
613,D,Ship,4,3,187,3,low,M,61,2207
4291,D,Ship,4,4,211,4,medium,M,8,4747
5671,D,Ship,5,5,200,3,low,M,6,4401
8924,F,Ship,7,3,296,4,low,M,4,1392
651,A,Ship,3,4,164,3,medium,M,13,1158
8029,D,Ship,7,1,290,4,low,M,4,1488
399,A,Road,4,3,152,3,low,M,58,1453
1269,A,Ship,6,4,129,5,low,F,58,1463
10997,C,Ship,5,4,242,5,low,F,4,1155
4262,F,Flight,5,1,171,4,medium,F,9,4418
10793,C,Ship,6,1,260,3,low,F,4,1338
4407,A,Ship,3,3,269,3,medium,M,5,4197
530,F,Road,6,1,243,4,high,F,22,3537
6679,D,Ship,3,5,135,2,medium,F,9,5614
9408,F,Ship,7,3,244,4,medium,M,10,1629
2607,A,Flight,3,5,151,3,low,M,3,1273
4652,F,Road,3,2,193,3,low,F,7,5224
4424,F,Ship,4,3,262,2,low,M,10,5524
5051,C,Road,4,3,192,3,low,F,10,4068
1958,F,Ship,3,1,202,3,low,F,1,3738
9277,D,Ship,3,3,262,4,low,M,5,4782
9559,D,Ship,3,5,157,4,medium,F,2,4640
7982,F,Ship,4,4,218,2,medium,M,3,5039
2731,D,Road,3,4,144,3,low,M,56,1496
3730,B,Ship,4,3,146,3,low,F,8,5673
3291,A,Flight,5,2,253,2,high,F,2,5643
2526,F,Ship,4,5,156,3,low,M,39,1483
6140,F,Road,4,5,222,3,medium,F,7,5844
10563,A,Flight,3,5,190,5,high,F,7,4457
9755,C,Ship,4,5,143,3,medium,M,2,5286
4587,A,Ship,3,1,145,3,high,F,10,4364
6989,C,Flight,4,5,133,3,high,F,8,5653
8757,A,Road,3,1,154,3,medium,M,4,4631
2463,A,Flight,5,2,224,4,medium,M,43,2336
2482,B,Flight,3,3,142,3,medium,M,23,1897
1303,D,Ship,4,1,152,3,medium,F,65,1706
2427,A,Ship,3,5,267,2,low,F,16,2913
7778,F,Ship,5,3,141,3,low,M,2,4124
4886,F,Ship,5,1,172,2,high,F,7,5165
7423,D,Ship,6,1,255,4,low,M,9,1575
8941,D,Ship,4,2,185,2,medium,F,3,5356
1272,F,Ship,5,3,236,6,medium,M,9,3715
3874,B,Ship,4,5,216,3,medium,M,1,5167
8039,C,Ship,7,3,301,4,medium,M,1,1966
6525,A,Ship,3,1,261,8,medium,F,9,5248
7943,C,Flight,4,4,269,10,high,F,3,4488
5138,F,Ship,3,5,180,2,medium,M,1,5940
533,C,Road,4,3,192,3,low,F,43,3498
3179,C,Ship,4,3,237,6,low,M,8,5588
8577,A,Ship,4,1,224,2,low,F,6,4454
10705,D,Ship,5,1,257,5,medium,M,1,1619
6135,A,Ship,3,3,159,3,low,M,3,5230
6264,F,Ship,7,2,276,4,low,M,9,1022
6293,C,Road,6,1,246,4,medium,M,4,1504
1377,A,Flight,5,1,274,3,medium,M,58,2098
7349,C,Ship,4,2,187,2,medium,F,7,5524
10898,F,Ship,4,3,242,2,low,M,9,4876
8995,D,Ship,3,1,217,3,low,F,1,4177
1939,D,Ship,3,2,220,3,low,M,22,2818
8268,F,Ship,5,3,245,5,low,F,1,1605
8485,D,Road,6,3,113,2,medium,F,4,5130
2716,B,Road,3,2,268,2,low,M,20,2731
6659,C,Ship,3,2,250,4,low,F,3,5449
5965,D,Ship,6,5,244,4,medium,F,6,1185
7426,B,Ship,3,2,214,2,medium,M,7,1693
3833,C,Flight,4,1,215,3,low,F,2,5563
3580,B,Ship,6,5,163,4,high,M,3,5118
6373,D,Ship,3,5,156,4,low,M,5,4661
8794,B,Ship,3,5,268,2,medium,F,10,5895
1638,F,Road,5,4,140,4,high,F,5,1130
675,A,Road,4,5,202,3,low,F,6,2616
8552,F,Ship,6,3,287,4,low,M,3,1824
2330,F,Flight,4,2,192,4,low,F,61,2256
8854,B,Ship,4,2,265,4,medium,F,10,4575
6855,A,Flight,3,5,192,3,low,F,7,4056
6820,B,Ship,6,5,261,4,low,F,9,1266
4857,A,Ship,4,5,245,3,low,F,7,4297
8220,F,Flight,4,5,173,3,medium,F,8,4040
5545,D,Ship,5,2,180,3,medium,M,1,4655
6255,A,Ship,6,1,282,4,low,M,1,1434
6713,C,Flight,5,2,214,2,low,F,8,4767
8318,F,Ship,5,3,245,5,low,F,10,1112
4174,B,Ship,3,2,234,2,medium,M,8,4012
5374,B,Ship,3,3,254,2,medium,M,8,4890
6882,F,Ship,5,2,262,6,medium,F,4,1532
4511,C,Road,4,2,108,10,medium,M,5,4645
4247,C,Flight,3,4,221,3,low,F,1,4518
4377,A,Road,3,2,244,3,medium,M,10,4636
7491,A,Ship,6,4,269,4,medium,F,1,1872
2401,D,Ship,2,5,171,3,medium,F,13,1101
6193,D,Ship,3,4,236,3,medium,M,1,5851
6593,C,Flight,7,4,272,4,low,M,3,1805
2353,D,Ship,5,5,234,6,medium,F,60,2443
4479,A,Ship,3,2,197,5,medium,F,9,4291
10517,C,Ship,3,4,154,2,high,F,2,4998
541,D,Road,3,3,172,3,medium,F,42,1707
3484,B,Ship,4,1,273,3,low,F,5,5323
8151,A,Ship,3,3,164,3,high,M,9,5070
1251,A,Ship,4,4,192,4,medium,F,46,3599
7497,A,Ship,5,5,237,5,low,F,1,1526
641,C,Ship,4,4,157,2,low,F,2,1087
10680,F,Road,4,4,205,2,medium,F,8,5876
342,F,Ship,3,2,169,2,high,M,30,1698
9945,A,Ship,7,5,268,4,medium,F,9,1754
3662,F,Ship,4,1,271,2,low,F,1,4866
2402,F,Ship,5,4,259,3,medium,F,43,2685
8901,A,Flight,7,2,284,4,low,F,1,1085
4057,D,Ship,3,1,240,3,low,F,4,5484
9473,C,Ship,4,1,141,3,low,F,6,5273
1353,A,Road,4,1,162,2,low,F,47,1540
10078,B,Ship,4,2,162,3,low,M,7,5614
642,F,Ship,3,2,148,3,medium,F,64,1280
10306,B,Ship,4,4,154,3,low,M,4,5393
711,A,Ship,3,4,117,3,medium,M,23,1527
2477,C,Flight,3,4,243,3,low,F,60,2980
7727,C,Ship,7,3,308,4,medium,M,6,1113
3818,F,Road,3,4,201,10,high,F,7,4699
4988,F,Ship,6,4,260,4,medium,M,1,1726
9842,F,Road,5,4,208,6,medium,M,8,5098
2676,F,Ship,3,2,109,3,low,F,30,1597
10271,C,Flight,4,5,157,3,medium,M,10,5898
2671,D,Ship,5,2,246,2,low,F,4,3617
659,C,Road,4,4,169,3,low,M,23,1058
9376,B,Ship,4,1,233,6,medium,F,2,5406
7550,F,Flight,3,2,150,3,high,M,2,5502
1422,F,Ship,5,5,167,3,low,F,53,1564
893,C,Ship,4,1,166,3,high,F,3,1453
7745,C,Ship,5,3,243,5,low,F,9,1312
9611,C,Ship,3,3,264,2,low,M,2,4350
7241,C,Road,4,5,148,3,high,F,6,5473
7822,B,Flight,5,5,142,4,medium,M,8,5372
7574,F,Ship,3,5,154,2,medium,M,6,4675
231,A,Ship,3,1,146,2,low,F,54,1528
10906,B,Ship,2,2,210,3,medium,F,10,4324
1908,F,Road,4,5,238,2,low,F,1,2644
7631,C,Ship,4,2,260,2,low,M,7,5684
9030,F,Road,6,3,171,3,low,F,1,4952
9924,F,Ship,5,4,263,5,medium,M,8,1548
9655,D,Ship,6,3,304,4,low,M,5,1215
10246,B,Ship,5,5,197,4,low,F,7,4141
10520,F,Ship,4,3,263,2,low,M,9,4210
2685,A,Ship,3,1,185,4,low,F,35,3648
795,A,Ship,4,5,255,4,low,M,14,3099
6422,F,Road,4,2,150,4,low,F,1,5922
6696,F,Road,3,5,254,3,medium,M,5,4946
7119,A,Road,3,5,221,3,medium,F,8,4523
6561,A,Road,6,5,269,4,low,F,2,1243
9321,A,Flight,4,1,252,4,low,F,7,5459
1593,A,Ship,4,5,156,3,low,F,2,1127
2666,F,Ship,4,1,178,3,medium,M,9,1006
7330,B,Ship,4,5,135,3,low,M,1,5013
722,F,Ship,3,4,138,3,low,F,54,1648
5857,D,Ship,3,4,203,2,low,M,9,5735
2954,F,Ship,4,2,184,3,low,F,63,3609
1065,A,Ship,3,2,147,4,low,M,13,1657
10217,C,Ship,5,1,271,5,low,F,4,1557
2315,C,Road,6,2,134,8,high,M,42,1054
9053,C,Flight,5,2,254,3,medium,F,8,5892
6867,A,Flight,7,1,302,4,low,M,4,1647
4513,D,Road,4,2,266,3,high,M,5,4831
9541,D,Ship,5,1,189,2,medium,M,8,5219
7400,F,Flight,6,5,305,4,low,F,7,1099
988,B,Ship,3,3,202,2,medium,M,39,3857
8064,F,Road,3,2,235,2,medium,F,10,4172
1906,B,Road,2,4,140,3,low,M,32,1819
9243,A,Ship,3,3,183,2,low,F,3,5189
7201,D,Ship,5,5,240,6,low,F,10,1986
8648,F,Flight,6,1,285,4,low,F,3,1448
8459,C,Ship,4,3,207,3,low,F,7,4220
5157,A,Ship,5,4,181,5,medium,M,2,5324
6428,F,Road,3,5,172,3,medium,M,1,5024
8380,B,Ship,4,1,200,3,medium,F,5,4120
3351,A,Ship,4,5,157,2,medium,M,6,5937
