airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,Business,7.5,25,45805
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.17,22,5549
Vistara,UK-738,Kolkata,Evening,one,Night,Hyderabad,Economy,28.17,7,11139
AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6.0,24,2336
Vistara,UK-897,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,26.08,18,4792
Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Business,14.17,43,50957
Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.08,45,3001
Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,24,5413
Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,6.0,12,47507
Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.0,26,9611
AirAsia,I5-517,Chennai,Morning,two_or_more,Late_Night,Delhi,Economy,16.0,15,7353
GO_FIRST,G8-385,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,10.0,36,4028
Air_India,AI-766,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.83,8,12078
Indigo,6E-5338,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.58,17,2124
Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,Business,10.83,12,61933
Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Economy,13.17,5,7927
Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,5.58,35,6122
Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,Business,6.17,40,58315
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,12.08,26,56702
SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.75,48,6129
Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.67,41,3843
Indigo,6E-136,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,5.5,10,5103
Air_India,AI-672,Chennai,Afternoon,one,Afternoon,Kolkata,Economy,21.25,48,4287
GO_FIRST,G8-392,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,8.42,47,4020
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Business,12.0,47,45185
GO_FIRST,G8-325,Mumbai,Night,one,Morning,Delhi,Economy,11.33,33,6068
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,26.92,11,9141
Air_India,AI-640,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,26.08,16,5536
Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,Economy,22.25,17,6461
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Business,17.0,42,47586
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Economy,14.25,13,11319
Air_India,AI-442,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.58,11,9201
Air_India,AI-441,Delhi,Evening,one,Morning,Kolkata,Economy,15.0,30,5805
Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,14.67,13,57081
Vistara,UK-823,Mumbai,Evening,one,Morning,Delhi,Business,15.92,29,51372
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,21.25,22,6067
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,11.5,22,6461
Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Economy,19.0,39,4363
AirAsia,I5-974,Hyderabad,Night,one,Late_Night,Delhi,Economy,5.33,48,2228
Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Economy,25.25,16,5441
Indigo,6E-515,Chennai,Morning,one,Night,Delhi,Economy,10.67,16,5910
AirAsia,I5-319,Kolkata,Afternoon,two_or_more,Night,Bangalore,Economy,6.92,11,3862
Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,12.83,32,37985
Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Economy,10.0,14,12468
Air_India,AI-840,Hyderabad,Night,one,Evening,Bangalore,Business,19.42,34,56590
Indigo,6E-495,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.5,16,6775
Indigo,6E-832,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.17,21,8059
Air_India,AI-729,Kolkata,Morning,two_or_more,Night,Chennai,Economy,13.75,24,7046
Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,Economy,24.75,43,5234
Indigo,6E-2336,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,15,4500
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,15.67,12,50271
Indigo,6E-5359,Mumbai,Early_Morning,one,Morning,Chennai,Economy,4.42,32,1890
Indigo,6E-772,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.58,42,3996
Indigo,6E-855,Bangalore,Night,one,Late_Night,Delhi,Economy,4.83,20,4913
Indigo,6E-5059,Delhi,Evening,one,Night,Bangalore,Economy,6.5,31,4007
Air_India,AI-503,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,16,4491
GO_FIRST,G8-537,Kolkata,Evening,one,Night,Bangalore,Economy,7.25,24,6488
Air_India,AI-640,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.83,28,2208
Indigo,6E-5012,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,8,7425
Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Kolkata,Business,22.25,35,51707
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.5,47,6568
Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Business,9.58,49,79461
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Business,11.58,6,72268
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.67,48,84075
Air_India,AI-526,Kolkata,Evening,one,Early_Morning,Chennai,Economy,12.33,11,20559
GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.67,19,5102
Vistara,UK-867,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,11.92,14,13212
Indigo,6E-5206,Mumbai,Night,one,Late_Night,Hyderabad,Economy,3.42,40,3574
Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,10.33,10,11205
Vistara,UK-864,Bangalore,Evening,one,Evening,Chennai,Economy,24.92,49,4792
Air_India,AI-766,Chennai,Morning,zero,Afternoon,Kolkata,Business,2.58,45,20000
Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,16,6366
Indigo,6E-793,Hyderabad,Evening,one,Night,Chennai,Economy,5.58,36,5435
Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Business,12.25,48,66928
Air_India,AI-526,Kolkata,Evening,one,Evening,Delhi,Economy,23.5,16,18382
Air_India,AI-539,Chennai,Evening,zero,Evening,Delhi,Business,2.83,34,27792
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.25,23,4593
Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Business,12.67,31,69997
Air_India,AI-542,Hyderabad,Afternoon,one,Afternoon,Mumbai,Economy,23.67,41,4664
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Bangalore,Economy,15.67,27,6314
Air_India,AI-669,Mumbai,Morning,two_or_more,Night,Bangalore,Economy,32.08,5,14766
GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.0,32,7900
Air_India,AI-867,Mumbai,Night,one,Morning,Bangalore,Business,11.42,31,54608
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Business,6.83,46,47395
Vistara,UK-877,Mumbai,Morning,one,Morning,Bangalore,Economy,22.08,41,4658
AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6.0,32,2336
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,37,2343
Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Economy,9.42,47,9884
Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Economy,15.08,7,12468
AirAsia,I5-1727,Chennai,Afternoon,one,Evening,Hyderabad,Economy,3.5,12,4200
Indigo,6E-219,Mumbai,Afternoon,one,Evening,Chennai,Economy,4.92,1,15446
GO_FIRST,G8-505,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,20.67,47,5699
Air_India,AI-685,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,16.08,47,4447
Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,11.08,14,12990
AirAsia,I5-620,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.17,29,2074
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,11.42,18,4111
GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Night,Bangalore,Economy,5.92,44,6256
Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Economy,15.25,44,7141
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,16.0,4,11854
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Business,3.67,20,22140
Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,21.17,24,45883
Vistara,UK-659,Hyderabad,Morning,one,Night,Bangalore,Economy,9.42,49,9779
GO_FIRST,G8-511,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,6.83,6,5102
Air_India,AI-616,Hyderabad,Morning,one,Morning,Bangalore,Economy,26.75,40,4054
Indigo,6E-6212,Bangalore,Morning,zero,Morning,Chennai,Economy,1.08,35,1604
Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Business,2.42,30,22140
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Business,18.25,4,51384
GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,17,4205
Indigo,6E-371,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.33,2,12118
Indigo,6E-611,Chennai,Evening,one,Late_Night,Hyderabad,Economy,8.25,45,1105
Vistara,UK-836,Chennai,Morning,one,Morning,Mumbai,Economy,24.75,33,6318
Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Economy,23.0,2,10648
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58,19,37985
GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,14.92,42,6256
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,18,6296
Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Business,9.5,21,44144
Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,10.33,5,11205
Air_India,AI-738,Bangalore,Morning,one,Afternoon,Hyderabad,Business,24.58,29,37432
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,33,6296
Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,34,2103
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Economy,9.83,39,7900
Indigo,6E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,34,4469
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,7.0,20,8029
Vistara,UK-893,Bangalore,Evening,one,Afternoon,Mumbai,Economy,18.58,7,8224
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.75,14,10744
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,22.92,34,4977
Vistara,UK-996,Mumbai,Evening,one,Evening,Chennai,Business,21.83,31,64173
Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Business,2.17,46,27976
SpiceJet,SG-8264,Kolkata,Night,one,Morning,Mumbai,Economy,11.67,16,5339
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.58,18,10017
Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,Business,16.25,46,51707
Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Business,16.33,39,41281
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Business,20.33,32,44144
Indigo,6E-413,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,7.67,18,5182
Air_India,AI-9547,Bangalore,Evening,one,Night,Hyderabad,Economy,26.58,14,13159
GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,7,30222
Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Economy,22.17,27,6262
AirAsia,I5-829,Delhi,Night,one,Morning,Chennai,Economy,12.92,20,1998
Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Business,16.33,12,69168
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.17,10,10608
Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Economy,8.25,6,9277
Indigo,6E-6257,Bangalore,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.17,44,1714
GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.83,45,5817
Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Economy,23.83,37,6009
AirAsia,I5-2991,Kolkata,Night,one,Morning,Delhi,Economy,11.33,15,5953
Air_India,AI-840,Hyderabad,Night,two_or_more,Evening,Bangalore,Economy,19.42,5,13168
Indigo,6E-605,Chennai,Afternoon,one,Night,Hyderabad,Economy,7.33,29,3491
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Economy,5.17,5,10018
Vistara,UK-821,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.17,44,4633
Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,Economy,23.83,13,11129
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,6.5,6,8442
Vistara,UK-874,Hyderabad,Morning,one,Morning,Kolkata,Economy,25.17,16,8029
Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Business,15.92,33,44280
Indigo,6E-6111,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,10,6827
Air_India,AI-867,Mumbai,Night,one,Afternoon,Kolkata,Economy,16.42,4,13926
Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,23.25,31,53440
Indigo,6E-605,Chennai,Afternoon,one,Evening,Hyderabad,Economy,4.75,16,2862
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,13.25,34,8111
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,11.75,15,2336
Indigo,6E-5371,Mumbai,Evening,one,Late_Night,Bangalore,Economy,5.17,41,2124
SpiceJet,SG-5006,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,12,7488
AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Delhi,Economy,9.25,43,2477
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Business,16.0,6,54684
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,28,3519
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,12.67,30,8803
Indigo,6E-6597,Kolkata,Night,one,Morning,Bangalore,Economy,8.58,49,3465
AirAsia,I5-1569,Mumbai,Night,one,Morning,Hyderabad,Economy,11.42,40,2105
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Hyderabad,Economy,5.25,39,1105
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.83,22,7135
Air_India,AI-748,Bangalore,Late_Night,one,Night,Delhi,Business,18.25,11,52586
Indigo,6E-6172,Kolkata,Night,zero,Late_Night,Hyderabad,Economy,2.17,2,6699
Air_India,AI-687,Mumbai,Afternoon,one,Night,Kolkata,Business,6.33,37,49725
Indigo,6E-6151,Hyderabad,Morning,zero,Morning,Chennai,Economy,1.33,34,1788
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,7.42,47,62591
Air_India,AI-543,Hyderabad,Morning,one,Morning,Kolkata,Business,21.67,8,51707
Vistara,UK-637,Delhi,Evening,one,Evening,Hyderabad,Economy,24.33,31,5097
Indigo,6E-2519,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.08,49,2791
Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Business,16.5,15,51372
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,Business,12.33,35,52063
Air_India,AI-765,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,19.25,21,8741
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.42,37,7579
GO_FIRST,G8-382,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.83,28,5942
Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,8.83,44,4007
Indigo,6E-219,Mumbai,Afternoon,one,Evening,Chennai,Economy,4.92,7,8621
Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Business,16.33,24,54684
Vistara,UK-865,Mumbai,Evening,one,Night,Delhi,Business,25.33,2,57856
Vistara,UK-657,Bangalore,Morning,two_or_more,Night,Chennai,Economy,8.75,17,18849
Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.58,26,6821
SpiceJet,SG-3839,Kolkata,Evening,one,Night,Bangalore,Economy,27.17,19,5330
Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Economy,13.58,13,10744
Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,11.42,6,11676
Air_India,AI-9518,Hyderabad,Night,one,Morning,Mumbai,Economy,11.83,32,3844
Air_India,AI-631,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.58,30,4149
Air_India,AI-840,Hyderabad,Night,one,Night,Kolkata,Economy,25.5,40,4368
Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,8.33,37,5407
Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,23.17,40,56588
Indigo,6E-966,Kolkata,Morning,one,Night,Bangalore,Economy,10.67,6,7954
GO_FIRST,G8-803,Bangalore,Evening,one,Morning,Kolkata,Economy,13.83,30,9460
GO_FIRST,G8-364,Mumbai,Evening,one,Late_Night,Chennai,Economy,5.92,39,4601
Indigo,6E-822,Kolkata,Morning,one,Evening,Hyderabad,Economy,6.25,8,10793
GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,10.83,30,5365
Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Chennai,Economy,1.25,28,1788
Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Economy,18.67,32,5875
Vistara,UK-708,Kolkata,Night,one,Evening,Bangalore,Business,20.58,22,60978
AirAsia,I5-1731,Bangalore,Night,one,Late_Night,Delhi,Economy,5.58,21,2723
Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,10.0,30,4496
Air_India,AI-774,Mumbai,Night,one,Morning,Chennai,Economy,13.75,13,22471
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Economy,16.42,6,9840
Indigo,6E-6021,Kolkata,Afternoon,one,Evening,Bangalore,Economy,5.67,35,3905
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.5,48,6299
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,9.75,42,56590
Vistara,UK-834,Chennai,Evening,one,Morning,Bangalore,Business,15.5,25,60260
Air_India,AI-672,Chennai,Afternoon,one,Night,Kolkata,Economy,8.75,42,4287
Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,12.67,17,50361
Vistara,UK-894,Hyderabad,Evening,one,Morning,Mumbai,Economy,15.75,49,3571
Indigo,6E-6307,Hyderabad,Afternoon,one,Night,Delhi,Economy,6.5,5,16581
Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,8.75,22,4416
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,8,10680
GO_FIRST,G8-121,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,4.08,47,3938
Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,Economy,12.0,27,6583
AirAsia,I5-339,Bangalore,Night,one,Morning,Delhi,Economy,10.75,37,3467
Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Business,16.67,36,54608
Indigo,6E-5396,Mumbai,Morning,one,Evening,Chennai,Economy,7.5,23,6920
Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Economy,14.42,20,4363
GO_FIRST,G8-331,Mumbai,Morning,one,Afternoon,Bangalore,Economy,3.67,40,4501
Air_India,AI-619,Mumbai,Night,zero,Night,Hyderabad,Economy,1.33,3,4263
Vistara,UK-944,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.25,14,9879
Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Business,12.42,19,45600
Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Economy,22.67,47,5949
Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,32.5,49,5601
Air_India,AI-698,Hyderabad,Night,one,Evening,Bangalore,Business,20.25,31,38043
Air_India,AI-501,Bangalore,Afternoon,two_or_more,Evening,Hyderabad,Economy,6.0,15,14839
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,13.17,24,5037
Air_India,AI-806,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,16.17,14,9201
Indigo,6E-881,Chennai,Afternoon,one,Night,Bangalore,Economy,6.75,41,4204
Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Business,14.58,35,77120
Vistara,UK-854,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.83,11,37985
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Business,8.92,3,59976
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Business,11.17,35,49177
Air_India,AI-501,Bangalore,Afternoon,one,Morning,Kolkata,Economy,19.67,30,7004
Vistara,UK-928,Mumbai,Early_Morning,one,Night,Chennai,Business,16.25,30,57453
AirAsia,I5-972,Hyderabad,Evening,one,Night,Bangalore,Economy,5.58,8,11319
Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,9.33,6,41269
Vistara,UK-941,Delhi,Evening,one,Morning,Kolkata,Business,16.92,19,61049
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.0,43,58876
Indigo,6E-401,Chennai,Late_Night,one,Morning,Kolkata,Economy,5.25,46,4079
Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,Business,15.08,32,42521
Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,Business,13.83,35,57017
Indigo,6E-605,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.42,38,2651
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.83,37,5099
Air_India,AI-743,Kolkata,Morning,two_or_more,Evening,Chennai,Business,9.08,39,69125
Indigo,6E-5087,Delhi,Night,zero,Night,Mumbai,Economy,2.08,47,2949
AirAsia,I5-1529,Delhi,Morning,one,Evening,Chennai,Economy,7.83,25,1998
Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,7,10680
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Business,12.92,37,77120
Air_India,AI-483,Delhi,Evening,one,Evening,Hyderabad,Economy,24.83,45,5989
Indigo,6E-591,Chennai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,11,4307
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,39,9083
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11.17,45,4272
GO_FIRST,G8-390,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,33,5228
Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Economy,23.17,47,7145
Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,19.75,14,10324
Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,Economy,11.83,27,8720
Indigo,6E-847,Chennai,Evening,one,Night,Mumbai,Economy,6.75,37,2646
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Bangalore,Economy,17.5,49,6502
Indigo,6E-2752,Chennai,Evening,zero,Night,Delhi,Economy,2.75,43,5333
Air_India,AI-678,Delhi,Morning,one,Morning,Kolkata,Economy,23.83,45,4933
Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.67,23,4502
Air_India,AI-765,Kolkata,Evening,one,Morning,Delhi,Economy,15.58,8,13524
Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,Economy,15.58,6,10744
Air_India,AI-430,Chennai,Morning,one,Night,Kolkata,Economy,12.42,28,4784
Air_India,AI-839,Delhi,Night,one,Night,Bangalore,Economy,24.83,39,3621
Indigo,6E-866,Hyderabad,Afternoon,one,Evening,Delhi,Economy,5.17,49,3397
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.5,4,19593
Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,33.83,33,14702
Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Economy,12.25,42,8111
Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,27,2343
Vistara,UK-815,Delhi,Morning,one,Morning,Hyderabad,Economy,25.0,26,5761
Vistara,UK-846,Bangalore,Morning,one,Morning,Chennai,Business,27.33,8,44280
Indigo,6E-907,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,6.92,48,2124
SpiceJet,SG-8171,Delhi,Morning,one,Evening,Chennai,Economy,6.42,44,7211
Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,9.0,3,11231
Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,40,2074
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.5,14,9828
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,11.67,29,8111
GO_FIRST,G8-509,Hyderabad,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.0,28,1776
Vistara,UK-820,Bangalore,Evening,one,Morning,Chennai,Business,16.08,23,60396
Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Economy,14.58,17,5060
AirAsia,I5-1543,Hyderabad,Afternoon,one,Late_Night,Mumbai,Economy,10.25,32,2250
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,9.33,9,10082
Indigo,6E-5349,Mumbai,Morning,one,Night,Kolkata,Economy,9.25,5,14868
Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,Business,12.0,25,60508
Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Business,15.0,15,67130
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.08,32,5949
Vistara,UK-822,Chennai,Morning,one,Evening,Hyderabad,Economy,10.17,16,7281
