Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
21639,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,16687 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
15132,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,155127 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
23521,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,47152 km,4.0,Tiptronic,Front,04-May,Left wheel,White,7
25889,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,79420 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
314,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,287146 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
941,831,KIA,Sorento,2011,Jeep,Yes,Petrol,2.4,0 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,12
2274,584,HONDA,Civic,2014,Sedan,Yes,Petrol,1.8,127669 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
10349,-,MERCEDES-BENZ,S 430,2000,Sedan,Yes,Petrol,4.3,145000 km,8.0,Automatic,Rear,04-May,Left wheel,Golden,8
12544,629,VOLKSWAGEN,Polo,2015,Sedan,No,Petrol,1.6,270000 km,4.0,Manual,Front,04-May,Left wheel,White,2
5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
20385,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4,64000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
47,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,43651 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
15681,1436,CHEVROLET,Traverse,2010,Jeep,No,Petrol,3.6,200000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0
15323,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,132008 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
92502,1760,JEEP,Wrangler,2017,Jeep,Yes,Petrol,3.6,13897 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
31361,1624,MERCEDES-BENZ,E 350,2009,Coupe,Yes,Petrol,3.5,87985 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,White,12
11917,530,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,62000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,6
12544,-,BMW,320,2001,Sedan,Yes,Petrol,2.2,1366363 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,8
40,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,170000 km,5.0,Automatic,Front,>5,Right-hand drive,Grey,0
12858,761,TOYOTA,Prius,2010,Hatchback,No,Petrol,1.8,19500 km,4.0,Variator,Front,04-May,Left wheel,Blue,6
21893,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,58600 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
15367,1268,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,164000 km,4.0,Variator,Front,04-May,Right-hand drive,White,8
8154,-,MERCEDES-BENZ,ML 320,2000,Jeep,Yes,Petrol,3.2,0 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,4
18033,764,KIA,Optima,2015,Sedan,Yes,Petrol,2,35336 km,4.0,Automatic,Front,04-May,Left wheel,White,4
52059,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
27065,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,80118 km,4.0,Automatic,Front,04-May,Left wheel,White,4
5018,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,81818 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0
47408,919,JEEP,Grand Cherokee,2012,Jeep,Yes,Diesel,3,134702 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
12544,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,548407 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
784,1511,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,3.8,189194 km,6.0,Automatic,Rear,02-Mar,Left wheel,White,12
6899,-,OPEL,Vectra,2000,Universal,No,Petrol,1.6,13000 km,4.0,Manual,Front,04-May,Left wheel,Golden,0
220,1185,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,193614 km,4.0,Automatic,Front,04-May,Left wheel,White,0
32929,-,MITSUBISHI,L 200,2011,Pickup,No,Diesel,2.5 Turbo,190000 km,4.0,Manual,4x4,04-May,Left wheel,White,2
2274,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,128739 km,4.0,Automatic,Front,04-May,Left wheel,Green,12
8467,-,NISSAN,Tiida,2004,Hatchback,Yes,Petrol,1.5,138000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,4
4077,474,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4 Turbo,100000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,12
23521,738,VOLKSWAGEN,Jetta,2017,Sedan,Yes,Petrol,1.4 Turbo,11700 km,4.0,Tiptronic,Front,04-May,Left wheel,White,6
8781,-,NISSAN,Elgrand,1998,Minivan,Yes,Diesel,3.2 Turbo,230000 km,4.0,Automatic,4x4,04-May,Right-hand drive,White,4
15053,-,MERCEDES-BENZ,E 320,2003,Sedan,Yes,Petrol,3.2,153000 km,6.0,Automatic,Rear,04-May,Right-hand drive,Silver,10
11604,489,CHEVROLET,Spark,2016,Sedan,Yes,Petrol,1,31970 km,4.0,Automatic,Front,04-May,Left wheel,White,4
18500,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,179664 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
34500,-,TOYOTA,Land Cruiser Prado,2006,Jeep,No,Petrol,2.7,210000 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,10
11604,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,330659 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
21181,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,114000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
10986,707,CHEVROLET,Cruze,2011,Sedan,Yes,Diesel,2,202420 km,4.0,Automatic,Front,04-May,Left wheel,White,4
9722,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
314,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12
10349,-,MITSUBISHI,Pajero,1992,Jeep,No,Diesel,2.5,280000 km,6.0,Automatic,4x4,04-May,Right-hand drive,Black,2
21953,781,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,123546 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
1254,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,100000 km,4.0,Automatic,Front,04-May,Left wheel,White,0
10400,843,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,288000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
19823,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,91000 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4
15053,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4 Turbo,75200 km,4.0,Automatic,Front,04-May,Left wheel,White,12
18826,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,167137 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
2822,481,FORD,Fusion,2017,Sedan,Yes,Hybrid,2,79578 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
13172,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,336000 km,4.0,Automatic,Front,04-May,Left wheel,White,10
6743,-,SUBARU,Forester,2000,Hatchback,Yes,Petrol,2.0 Turbo,166000 km,4.0,Manual,4x4,04-May,Right-hand drive,White,4
30734,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
23521,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,89000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
18440,911,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,110823 km,6.0,Automatic,Front,04-May,Left wheel,Black,4
14113,769,FORD,Transit,2011,Goods wagon,No,Diesel,2.2 Turbo,165852 km,4.0,Manual,Front,04-May,Left wheel,White,2
21062,640,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,116918 km,4.0,Automatic,Front,04-May,Left wheel,White,4
7840,1031,NISSAN,Note,2013,Hatchback,No,Petrol,1.2,127000 km,3.0,Variator,Front,04-May,Right-hand drive,White,6
10976,-,JEEP,Grand Cherokee,2003,Jeep,Yes,Petrol,4,161600 km,6.0,Automatic,4x4,04-May,Left wheel,Black,4
12388,-,HONDA,FIT,2013,Hatchback,No,Hybrid,1.3,182300 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6
15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,285486 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
627,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,192683 km,4.0,Automatic,Front,04-May,Left wheel,White,0
29489,831,CHEVROLET,Aveo,2017,Sedan,Yes,Petrol,1.6,47504 km,4.0,Automatic,Front,04-May,Left wheel,White,4
13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,475406 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
19914,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,458966 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
314,707,SUZUKI,SX4,2011,Sedan,Yes,Petrol,2,151357 km,4.0,Automatic,Front,04-May,Left wheel,White,0
10672,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,66846 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
31,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,198891 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
34497,-,AUDI,A6 premium plus,2013,Sedan,Yes,Petrol,3.0 Turbo,107000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12
7840,-,HONDA,Civic Ferio,2003,Sedan,No,CNG,1.5,0 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
9095,-,HONDA,Hr-v,2000,Jeep,No,Petrol,1.6,181000 km,4.0,Variator,4x4,04-May,Right-hand drive,Silver,2
3800,-,OPEL,Agila,2001,Sedan,No,Petrol,1,184592 km,3.0,Manual,Front,04-May,Left wheel,Blue,4
11604,1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,345316 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
37633,-,BMW,535,2013,Sedan,Yes,Petrol,3.0 Turbo,155000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,14
18189,777,FORD,Fusion,2014,Sedan,No,Petrol,2.5,133000 km,4.0,Tiptronic,Front,04-May,Left wheel,Green,12
50,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,120000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
627,642,SUZUKI,SX4,2012,Sedan,Yes,Petrol,2,267184 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
29552,595,RENAULT,Captur QM3 Samsung,2015,Jeep,No,Diesel,1.5 Turbo,56000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
40889,784,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,1461 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
5331,-,MERCEDES-BENZ,E 300,1989,Sedan,No,Petrol,3,367000 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,0
1646,836,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,2,172003 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
21000,650,CHEVROLET,Sonic,2016,Sedan,Yes,Petrol,1.4,78000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10
12858,843,RENAULT,Megane,2008,Goods wagon,Yes,Diesel,1.5 Turbo,17400 km,4.0,Manual,Front,04-May,Left wheel,Grey,8
38060,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,71826 km,4.0,Automatic,Front,04-May,Left wheel,White,4
15035,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,138111 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
47000,394,TOYOTA,Avalon,2014,Sedan,Yes,Hybrid,2.5,73602 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10
8467,-,NISSAN,X-Terra,1999,Sedan,Yes,Petrol,5.9,210000 km,8.0,Automatic,Front,04-May,Left wheel,Black,12
7213,-,MERCEDES-BENZ,C 200 2.0,2001,Coupe,No,Petrol,2,183000 km,4.0,Tiptronic,Rear,02-Mar,Right-hand drive,Black,4
15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,267209 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
25402,640,BMW,328,2013,Sedan,Yes,Petrol,2,150000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12
10976,-,NISSAN,Skyline,2004,Coupe,No,Petrol,3.5,174000 km,6.0,Tiptronic,Rear,02-Mar,Right-hand drive,Grey,6
392,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
14897,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,163200 km,4.0,Automatic,Front,04-May,Left wheel,Brown,16
23207,-,FORD,C-MAX,2014,Hatchback,Yes,Plug-in Hybrid,2,65000 km,4.0,Automatic,Front,04-May,Left wheel,Red,8
17876,584,TOYOTA,Corolla LE,2014,Sedan,Yes,Petrol,1.8,66239 km,4.0,Automatic,Front,04-May,Left wheel,White,8
7527,-,OPEL,Astra,1999,Goods wagon,No,CNG,1.6,151692 km,4.0,Manual,Front,04-May,Left wheel,Black,6
6272,-,OPEL,Astra CNG,2003,Universal,No,CNG,1.6,162000 km,4.0,Manual,Front,04-May,Left wheel,Red,4
111002,1228,FORD,Explorer,2018,Jeep,Yes,Petrol,2.3,30475 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
706,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
45734,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,61057 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
392,862,MAZDA,CX-7,2011,Jeep,Yes,Petrol,2.5,183728 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
22063,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,142264 km,4.0,Automatic,Front,04-May,Left wheel,White,4
11917,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.6,432000 km,2.0,Automatic,4x4,04-May,Left wheel,Grey,0
16621,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,198000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
706,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,288704 km,4.0,Automatic,Front,04-May,Left wheel,White,0
392,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124184 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
627,777,LEXUS,IS 250,2014,Sedan,Yes,Petrol,2.5,126021 km,6.0,Automatic,Rear,04-May,Left wheel,White,12
12100,781,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,178700 km,4.0,Tiptronic,Front,04-May,Left wheel,White,6
8151,363,CHEVROLET,Spark,2014,Sedan,Yes,Petrol,1,37542 km,4.0,Automatic,Front,04-May,Left wheel,White,4
251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
220,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,720227 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
96071,1178,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,2.2,5964 km,4.0,Automatic,Front,04-May,Left wheel,White,4
26971,1055,MERCEDES-BENZ,C 350,2013,Sedan,Yes,Petrol,3.5,107200 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,10
21953,1620,MERCEDES-BENZ,Sprinter,2006,Microbus,No,Diesel,2.2 Turbo,100000 km,4.0,Manual,Rear,04-May,Left wheel,White,4
69810,1077,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2,2730 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
13172,-,MITSUBISHI,Delica,2000,Minivan,No,Petrol,3,204000 km,4.0,Automatic,4x4,>5,Right-hand drive,White,2
6899,-,NISSAN,Cefiro,2006,Sedan,No,CNG,2,107342 km,4.0,Automatic,Front,04-May,Left wheel,White,0
314,420,HYUNDAI,Accent,2019,Sedan,Yes,Hybrid,1.6,14587 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
5645,-,VAZ,2121 (Niva),1998,Jeep,No,Petrol,1.7,50000 km,4.0,Manual,4x4,02-Mar,Left wheel,Green,0
14426,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,249112 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
14113,-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,111111 km,4.0,Automatic,Front,04-May,Right-hand drive,Green,4
61154,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
25089,-,FORD,Transit,2008,Microbus,No,Diesel,2.4 Turbo,280000 km,4.0,Manual,Rear,02-Mar,Left wheel,White,4
12231,650,CHEVROLET,Cruze RS,2016,Sedan,No,Petrol,1.4 Turbo,9000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
12074,574,HONDA,Insight EX,2010,Sedan,No,Hybrid,1.3,222000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8
34419,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,95430 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
6429,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,76198 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
23207,-,LEXUS,HS 250h,2010,Sedan,Yes,Petrol,2.5,79000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8
11447,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Petrol,3.5,248525 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
18503,-,FORD,C-MAX SEL,2012,Hatchback,Yes,Hybrid,2,243200 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
6586,1701,NISSAN,Tiida 15 M,2010,Hatchback,No,Petrol,1.5,39000 km,4.0,Automatic,Front,04-May,Right-hand drive,Beige,4
22894,779,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,320899 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,Yes,Diesel,3.5,77205 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12
5645,-,NISSAN,Serena,2004,Minivan,No,Petrol,2,160000 km,4.0,Automatic,Front,04-May,Left wheel,White,4
16621,781,TOYOTA,Camry XLE,2012,Sedan,No,Hybrid,2.5,177000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
66815,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,40808 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
220,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,83106 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
12544,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,539937 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
24148,753,HYUNDAI,Tucson,2012,Jeep,Yes,Petrol,2.4,121300 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,6
19121,1099,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,168044 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
16935,1481,BMW,X5,2017,Jeep,Yes,Petrol,3,81658 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
45436,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,122904 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
2744,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,126690 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
2117,730,NISSAN,Juke,2016,Jeep,Yes,Petrol,1.6,181997 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
24327,640,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,98895 km,4.0,Automatic,Front,04-May,Left wheel,White,4
36711,642,HYUNDAI,Genesis,2012,Coupe,Yes,Petrol,2,77231 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
11917,-,HONDA,FIT HYBRYD,2011,Hatchback,No,Hybrid,1.3,150000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,2
48610,-,LEXUS,IS 250,2014,Sedan,Yes,Petrol,2.5,96000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,16
10663,1327,SUBARU,Forester,2018,Sedan,Yes,Petrol,2.5,32435 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429 km,6.0,Automatic,Rear,02-Mar,Left wheel,Silver,12
4704,4741,VOLKSWAGEN,Jetta,2001,Sedan,No,Petrol,2,111111 km,4.0,Manual,Front,04-May,Right-hand drive,Black,0
3607,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,169765 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
14586,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,116350 km,4.0,Automatic,Front,04-May,Left wheel,White,4
24302,642,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,91654 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12
10976,-,TOYOTA,Camry,2009,Sedan,No,Hybrid,2.4,140000 km,4.0,Automatic,Front,04-May,Left wheel,Green,8
10976,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,438867 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
18817,-,MERCEDES-BENZ,Vito,2006,Microbus,No,Diesel,2.2 Turbo,200000 km,6.0,Manual,Rear,02-Mar,Left wheel,Grey,3
314,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12
6899,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,50549 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
27162,730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,118365 km,4.0,Automatic,Front,04-May,Left wheel,White,4
28927,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,121581 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
25763,639,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,98033 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
5018,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0
12544,-,FORD,Transit,1995,Goods wagon,No,Diesel,2.5 Turbo,207888 km,4.0,Manual,Rear,04-May,Left wheel,White,0
16308,934,TOYOTA,RAV 4,2015,Jeep,No,Petrol,2.5,73000 km,4.0,Automatic,4x4,04-May,Left wheel,Orange,0
549,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
25089,1292,AUDI,100,2016,Jeep,Yes,Petrol,3,70782 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
17876,382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,11000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
51746,1077,TOYOTA,CHR Limited,2019,Jeep,No,Petrol,2,10200 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,12
41083,1760,PORSCHE,Cayenne,2017,Jeep,Yes,Petrol,3.6,37184 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
11604,574,HONDA,Insight,2010,Hatchback,No,Petrol,1.3,209000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
14113,-,TOYOTA,RAV 4,2005,Jeep,No,Petrol,2,125000 km,4.0,Automatic,4x4,04-May,Right-hand drive,White,6
20266,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,125062 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
27911,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,900000 km,12.0,Tiptronic,Front,04-May,Left wheel,Black,12
25559,-,VOLKSWAGEN,Passat sel,2011,Sedan,Yes,Petrol,2.5,75000 km,5.0,Automatic,Front,04-May,Left wheel,Silver,6
6429,641,KIA,Optima,2012,Sedan,Yes,Petrol,2,51232 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
9095,-,NISSAN,Tiida,2006,Hatchback,Yes,Petrol,1.5,180000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2
123330,1176,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2.2,29816 km,4.0,Automatic,Front,04-May,Left wheel,Brown,4
1490,900,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,176688 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
12231,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,17000 km,4.0,Variator,Front,04-May,Left wheel,Red,8
95739,1176,HYUNDAI,Santa FE,2019,Minivan,Yes,Petrol,2.2,9087 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
30734,-,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,65000 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
6272,-,VOLKSWAGEN,Jetta,1999,Sedan,No,CNG,2,0 km,4.0,Manual,Front,04-May,Left wheel,Red,4
6899,640,FORD,Focus,2013,Hatchback,No,Petrol,2,144000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8
10349,-,MITSUBISHI,Pajero,2009,Jeep,Yes,Petrol,2.4,138650 km,4.0,Manual,4x4,04-May,Left wheel,Black,4
42369,765,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2,60304 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
80,-,HYUNDAI,Elantra,2013,Sedan,Yes,LPG,1.8,208000 km,6.0,Tiptronic,Front,04-May,Left wheel,Golden,6
35570,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,77227 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
30420,924,TOYOTA,Corolla ECO,2017,Sedan,Yes,Petrol,1.8,12865 km,4.0,Tiptronic,Front,04-May,Left wheel,Beige,12
