"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 전입학생수","1학년 전출학생수","1학년 전체학생수","2학년 전입학생수","2학년 전출학생수","2학년 전체학생수","3학년 전입학생수","3학년 전출학생수","3학년 전체학생수","4학년 전입학생수","4학년 전출학생수","4학년 전체학생수","5학년 전입학생수","5학년 전출학생수","5학년 전체학생수","6학년 전입학생수","6학년 전출학생수","6학년 전체 학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"강원도교육청","강원도영월교육지원청","강원도 영월군","S100001233","옥동초등학교","02","공립","N","","1","1","4","3","2","7","1","0","4","0","0","8","0","0","7","1","0","6","6","3","36"
"강원도교육청","강원도영월교육지원청","강원도 영월군","S100001249","주천초등학교","02","공립","N","","0","0","15","1","1","6","2","0","11","0","0","11","2","1","13","1","0","10","6","2","66"
"강원도교육청","강원도영월교육지원청","강원도 영월군","S100001259","청령포초등학교","02","공립","N","","0","0","6","0","0","7","0","3","12","1","0","17","0","1","14","0","0","8","1","4","64"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001321","고산초등학교","02","공립","N","","1","0","12","1","0","11","0","0","10","0","1","5","0","0","11","1","0","6","3","1","55"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001323","관설초등학교","02","공립","N","","2","2","14","1","1","3","2","0","9","1","1","11","0","0","4","2","0","11","8","4","52"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001324","교동초등학교","02","공립","N","","6","0","53","4","4","72","3","0","62","8","5","60","3","1","61","5","3","58","29","13","366"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001325","교학초등학교","02","공립","N","","0","0","6","0","0","4","6","0","7","0","0","3","2","0","14","0","0","5","8","0","39"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001330","귀래초등학교","02","공립","N","","0","0","8","4","0","10","1","2","7","2","3","11","3","1","15","1","4","11","11","10","62"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001335","금대초등학교","02","공립","N","","1","0","11","1","3","6","0","1","6","1","0","9","0","1","9","0","1","10","3","6","51"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001338","남원주초등학교","02","공립","N","","11","5","120","20","14","117","16","11","162","14","11","138","17","13","188","8","6","171","86","60","896"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001341","단계초등학교","02","공립","N","","6","2","103","8","11","120","6","7","107","7","16","121","4","3","109","3","4","103","34","43","663"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001342","단구초등학교","02","공립","N","","2","1","39","4","2","44","10","3","57","5","4","54","2","4","61","2","1","45","25","15","300"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001344","둔둔초등학교","02","공립","N","","1","3","19","2","3","13","3","8","11","3","1","19","2","6","16","2","1","22","13","22","100"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001345","만종초등학교","02","공립","N","","1","1","15","1","0","14","0","0","11","3","0","14","0","1","12","0","0","13","5","2","79"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001347","매지초등학교","02","공립","N","","0","0","5","0","2","8","0","2","10","0","2","4","0","0","9","1","0","6","1","6","42"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001348","명륜초등학교","02","공립","N","","6","5","62","6","6","54","7","5","84","8","14","94","5","3","71","1","1","85","33","34","450"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001349","문막초등학교","02","공립","N","","0","3","52","3","8","77","5","21","93","5","22","67","2","17","70","1","14","84","16","85","443"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001351","반계초등학교","02","공립","N","","1","0","3","0","0","7","0","0","9","0","1","6","0","0","4","0","0","10","1","1","39"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001354","봉대초등학교","02","공립","N","","3","9","161","18","13","133","12","12","151","13","11","153","13","13","145","14","14","136","73","72","879"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001355","부론초등학교","02","공립","N","","1","0","5","3","1","5","0","0","5","1","1","5","0","0","8","0","0","10","5","2","38"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001358","북원초등학교","02","공립","N","","1","6","32","0","0","27","2","0","28","3","1","40","0","1","39","4","0","30","10","8","196"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001359","비두초등학교","02","공립","N","","0","0","5","0","1","6","0","0","4","0","0","4","0","0","4","0","0","6","0","1","29"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001361","산현초등학교","02","공립","N","","0","1","7","2","1","8","1","2","6","0","2","9","0","1","9","0","0","9","3","7","48"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001363","서곡초등학교","02","공립","N","","2","1","29","0","4","32","0","10","21","2","0","28","0","5","31","1","0","30","5","20","171"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001365","서원주초등학교","02","공립","N","","4","4","104","7","7","81","5","5","107","3","4","127","3","7","123","5","6","126","27","33","668"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001366","소초초등학교","02","공립","N","","0","0","8","0","0","11","0","0","12","1","0","9","0","0","11","0","0","12","1","0","63"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001370","신림초등학교","02","공립","N","","1","0","6","2","2","11","1","1","7","0","0","12","0","0","3","1","2","9","5","5","48"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001373","신평초등학교","02","공립","N","","0","1","26","0","1","14","0","0","15","1","0","16","0","1","12","0","0","12","1","3","95"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001375","우산초등학교","02","공립","N","","1","0","30","1","0","33","0","2","38","1","0","37","1","1","34","3","0","36","7","3","208"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001376","원주삼육초등학교","02","사립","N","","3","0","90","3","2","90","6","5","88","4","5","96","7","4","96","4","4","85","27","20","545"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001377","원주초등학교","02","공립","N","","3","1","31","2","1","32","3","2","36","1","3","40","2","4","45","2","3","47","13","14","231"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001379","일산초등학교","02","공립","N","","6","2","30","2","4","35","6","3","61","2","3","47","4","1","56","3","0","46","23","13","275"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001380","장양초등학교","02","공립","N","","1","0","13","0","1","11","0","0","19","2","1","18","1","0","17","0","0","19","4","2","97"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001382","중앙초등학교","02","공립","N","","1","4","32","5","5","29","0","1","29","4","5","36","1","0","36","3","1","41","14","16","203"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001383","지정초등학교","02","공립","N","","2","0","6","1","2","7","2","3","9","0","2","10","1","4","7","2","6","8","8","17","47"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001392","치악초등학교","02","공립","N","","19","6","29","16","2","32","16","1","39","20","8","36","13","2","49","5","3","44","89","22","229"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001393","태장초등학교","02","공립","N","","2","8","101","9","5","94","6","7","96","5","4","123","8","10","136","1","7","133","31","41","683"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001395","평원초등학교","02","공립","N","","0","1","130","2","1","131","0","8","153","4","0","156","7","0","122","4","1","124","17","11","816"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001396","학성초등학교","02","공립","N","","4","5","76","6","13","93","8","13","123","4","7","97","9","9","95","7","6","108","38","53","592"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001397","호저초등학교","02","공립","N","","0","0","7","0","0","11","0","1","9","0","1","11","0","0","9","0","0","13","0","2","60"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001399","황둔초등학교","02","공립","N","","0","0","5","0","0","4","0","0","1","1","0","4","0","0","2","0","0","4","1","0","20"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001402","흥양초등학교","02","공립","N","","0","0","10","1","1","8","1","1","15","1","1","12","0","1","14","0","2","8","3","6","67"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001403","흥업초등학교","02","공립","N","","4","2","44","4","3","24","8","2","41","7","3","33","9","2","46","8","0","36","40","12","224"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001474","귀둔초등학교","02","공립","N","","0","0","1","0","0","3","0","1","4","0","0","4","0","1","6","1","0","6","1","2","24"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001475","기린초등학교","02","공립","N","","3","4","24","13","10","38","6","8","28","1","9","35","8","8","32","1","6","26","32","45","183"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001484","기린초등학교방동분교장","02","공립","N","","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","2"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001492","부평초등학교","02","공립","N","","0","2","9","0","1","12","1","2","18","0","3","7","1","5","15","0","5","18","2","18","79"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001501","상남초등학교","02","공립","N","","6","0","6","5","0","2","1","0","2","3","0","5","1","0","5","3","0","3","19","0","23"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001506","서화초등학교서성분교장","02","공립","N","","0","1","1","0","0","1","0","0","0","0","0","3","0","0","1","0","0","0","0","1","6"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001507","서화초등학교","02","공립","N","","0","6","16","2","8","11","4","3","20","0","5","7","2","3","16","0","4","8","8","29","78"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001510","원통초등학교신덕분교장","02","공립","N","","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","5"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001513","어론초등학교","02","공립","N","","4","10","13","8","12","15","5","8","18","2","5","10","0","8","19","2","3","10","21","46","85"
