customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
CUST1743,Male,1,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,2621.66
CUST1346,Male,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,2814.83
CUST3606,Female,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,479.84
CUST3868,Female,1,No,Yes,68,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,7100.56
CUST3778,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,3702.72
CUST3430,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card,472.3
CUST2281,Male,1,No,No,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,4711.52
CUST0077,Female,0,No,No,58,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,4233.42
CUST0875,Male,1,No,Yes,54,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,5889.24
CUST5610,Female,1,No,Yes,64,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card,3873.92
CUST4986,Male,1,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,2921.44
CUST4018,Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,867.04
CUST5684,Male,1,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,2738.8
CUST4373,Male,1,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,1554.75
CUST2885,Male,1,No,Yes,41,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card,4670.31
CUST4894,Male,1,No,No,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,1355.64
CUST2726,Female,0,No,Yes,41,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,2161.52
CUST2644,Male,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,4282.93
CUST1036,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,750.2
CUST0665,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,2144.89
CUST1835,Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1812.44
CUST5581,Male,1,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,1633.65
CUST1361,Female,0,Yes,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,2340.24
CUST3828,Male,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,3706.56
CUST4548,Female,1,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,6783.57
CUST5388,Female,1,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,6552.0
CUST1490,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,1061.97
CUST3186,Male,1,Yes,No,24,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,1865.52
CUST1877,Female,0,Yes,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,1107.21
CUST2994,Female,0,No,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,2298.0
CUST3034,Female,1,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,1724.31
CUST2473,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,1075.14
CUST2809,Female,1,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,2053.0
CUST4379,Male,1,Yes,Yes,41,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Credit card,1405.89
CUST4601,Male,1,No,Yes,8,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,617.84
CUST2152,Male,1,No,No,5,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,512.5
CUST3819,Male,1,Yes,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,1645.71
CUST3673,Female,1,No,Yes,16,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,1720.48
CUST4667,Female,0,No,Yes,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,4153.3
CUST0472,Male,0,No,No,16,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card,1757.28
CUST5760,Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1183.6
CUST4603,Female,0,Yes,No,2,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,145.96
CUST5877,Female,0,No,No,68,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,4065.04
CUST1432,Female,0,No,Yes,22,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,1118.26
CUST2707,Female,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,3195.5
CUST4377,Female,0,No,No,55,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer,4975.85
CUST4384,Male,1,No,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,377.9
CUST2297,Male,1,No,No,17,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,1436.33
CUST3958,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,527.76
CUST2701,Male,1,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,4737.26
CUST5878,Female,0,Yes,Yes,14,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1286.32
CUST4312,Female,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,732.84
CUST0302,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.82
CUST2004,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,1346.22
CUST3065,Female,1,Yes,No,66,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,3162.72
CUST0123,Male,1,Yes,Yes,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,2953.2
CUST3330,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,4051.44
CUST0577,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,2566.56
CUST1373,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer,1221.57
CUST4801,Male,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,1731.67
CUST3276,Male,1,No,Yes,30,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,1776.0
CUST0049,Female,0,Yes,No,63,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card,3065.58
CUST0883,Female,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,861.9
CUST1115,Male,1,No,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,6543.24
CUST1265,Male,0,No,No,7,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,470.82
CUST1593,Female,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,548.46
CUST0384,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,1570.63
CUST0243,Male,1,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,1185.58
CUST4361,Male,1,No,Yes,2,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,135.58
CUST2974,Male,0,Yes,No,30,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,1759.8
CUST2752,Male,1,No,Yes,65,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,1332.5
CUST1324,Male,1,Yes,No,72,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,1865.52
CUST3581,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,3813.1
CUST4486,Female,1,Yes,No,54,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,1525.5
CUST3562,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,1752.48
CUST0224,Female,1,Yes,No,29,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer,3020.64
CUST3688,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,2856.24
CUST0267,Female,0,Yes,No,6,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,566.04
CUST3940,Male,0,No,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,4894.65
CUST1615,Male,0,Yes,Yes,26,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,1630.2
CUST0196,Female,1,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1904.76
CUST1073,Male,1,No,Yes,15,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,847.8
CUST4666,Female,1,No,No,44,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer,4235.44
CUST4581,Female,0,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,4362.24
CUST0801,Female,1,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,2374.75
CUST2053,Female,0,No,Yes,56,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card,4858.0
CUST3260,Female,1,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,865.15
CUST0988,Female,1,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,301.2
CUST4056,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card,1806.99
CUST4073,Male,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,1304.72
CUST5718,Male,1,Yes,Yes,58,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,5687.48
CUST5787,Female,1,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,55.18
CUST0450,Female,1,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer,606.05
CUST0375,Female,1,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,225.09
CUST5113,Female,1,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,2468.0
CUST0903,Male,1,No,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1020.63
CUST2446,Male,1,No,No,58,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,2510.24
CUST3883,Female,0,No,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,5988.18
CUST1843,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1821.6
CUST0539,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,4905.07
CUST1747,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,2459.62
CUST1118,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,674.5
CUST2954,Female,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1750.72
CUST4847,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,3501.42
CUST4354,Male,0,No,Yes,44,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,3916.44
CUST1484,Male,0,No,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,1305.4
CUST5722,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,1170.4
CUST0443,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,1331.19
CUST2670,Male,0,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,6131.2
CUST0551,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,3076.94
CUST4746,Female,1,No,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,320.88
CUST4130,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,159.9
CUST0583,Female,0,Yes,No,12,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,621.48
CUST4507,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,94.52
CUST1526,Male,1,Yes,Yes,54,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,1833.3
CUST2056,Female,1,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,1007.37
CUST0547,Female,1,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,2176.2
CUST1921,Male,1,No,Yes,22,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,2266.22
CUST0810,Male,0,No,Yes,61,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,5512.57
CUST0465,Male,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,339.27
CUST1597,Male,1,No,No,48,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,1429.92
CUST3375,Male,1,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,2956.59
CUST1216,Female,0,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2537.6
CUST0592,Male,0,Yes,No,72,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,3311.28
CUST5015,Male,0,Yes,Yes,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3692.04
CUST0316,Male,1,Yes,Yes,67,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer,4350.31
CUST3605,Male,1,Yes,No,53,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,3955.39
CUST2189,Male,0,No,No,7,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,162.54
CUST2934,Male,1,No,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,2488.38
CUST0327,Male,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,2079.68
CUST2902,Male,1,Yes,No,50,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,1483.0
CUST0217,Male,0,Yes,No,53,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,5622.24
CUST3060,Female,1,No,No,70,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer,8242.5
