Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
19.0,19.0,8.0,33.20483531517311,72.0,Yes,211.23197889838767,244.8063405334124,2,Standard,High_spent_Medium_value_payments,17.0,20137.56,6.0,5.0,30.0,2.0,1977.13,10.17,2577.87,31.67468056819988
8.0,1.0,4.0,29.97828083280235,394.0,No,584.786702935284,747.2810472306296,2,Good,High_spent_Large_value_payments,21.0,132897.24,3.0,5.0,7.0,1.0,11193.77,11.35,1473.37,67.30924983408644
0.0,2.0,5.0,34.021645031932074,206.0,No,157.5960622338649,684.1649605038023,3,Good,Low_spent_Small_value_payments,35.0,85742.81999999999,2.0,2.0,1.0,2.0,6400.101772629953,4.74,1253.52,820.4957046323786
11.0,20.0,5.0,24.984169144481047,220.0,Yes,102.76473285687288,263.60569134944217,1,Standard,Low_spent_Small_value_payments,19.0,16313.03,8.0,6.0,12.0,3.0,1123.4191666666668,9.03,767.42,35.9714924603516
42.0,24.0,12.0,29.306479747086613,219.0,Yes,79.47684832031689,231.48503686224183,1,Bad,Low_spent_Small_value_payments,26.0,9283.17,9.0,8.0,28.0,8.0,807.5975,0.95,1603.67,59.797864817441216
28.0,24.0,12.0,37.361559305135344,32.0,Yes,143.37675476002292,198.08162025489844,1,Bad,Low_spent_Medium_value_payments,25.0,20823.28,7.0,6.0,25.0,7.0,1473.273333333333,23.59,2634.7,85.86895831841197
15.0,2.0,3.0,34.90008335260851,202.0,No,97.41372868479093,301.465968616658,2,Good,Low_spent_Small_value_payments,33.0,16808.32,0.0,7.0,10.0,2.0,1276.6933333333334,1.67,582.3,18.7896360318844
28.0,11.0,8.0,34.10304786493339,201.0,Yes,45.1021287853584,382.3450378813082,2,Standard,Low_spent_Small_value_payments,18.0,22433.66,7.0,5.0,13.0,0.0,1574.4716666666666,16.59,1013.53,0.0
24.0,19.0,4.0,38.42825338633438,358.0,No,27.8631850898842,314.8539762250388,2,Standard,Low_spent_Small_value_payments,32.0,12805.5,4.0,7.0,20.0,2.0,1188.125,1.92,1376.62,16.095338685077035
14.0,2.0,0.0,36.355200681086,184.0,No,103.45514660870197,289.2886995228587,2,Good,Low_spent_Small_value_payments,42.0,15305.46,0.0,7.0,2.0,2.0,1230.455,10.95,642.42,20.301653868439384
28.0,8.0,6.0,33.605667515340514,115.0,Yes,42.21014508925308,285.2872704072778,2,Standard,Low_spent_Small_value_payments,20.0,7775.33,5.0,7.0,30.0,3.0,849.9441666666668,16.57,1766.86,17.49700117013579
10.0,10.0,3.0,41.75788351152239,266.0,NM,191.50871834626136,546.0180092292821,2,Good,High_spent_Medium_value_payments,19.0,63561.98,4.0,1.0,6.0,1.0,5227.831666666667,2.42,952.48,35.25643909112324
28.0,10.0,8.0,23.84067315241054,107.0,Yes,375.17219115106616,323.18639782309896,2,Standard,High_spent_Medium_value_payments,37.0,67049.66,5.0,6.0,11.0,4.0,5777.471666666667,17.27,1247.9,139.38857769250166
8.0,9.0,5.0,36.21111460238206,191.0,No,149.787922221541,276.835202778459,3,Good,Low_spent_Small_value_payments,54.0,14726.775,7.0,6.0,1.0,0.0,1366.23125,6.64,442.21,0.0
11.0,1.0,3.0,27.920955027596875,348.0,No,1349.0254098547814,728.5576771432558,2,Good,High_spent_Large_value_payments,19.0,132398.13,1.0,3.0,8.0,4.0,11130.1775,6.51,1359.45,281.8355280366659
21.0,16.0,4.0,39.71945398197881,117.0,Yes,102.54622470045813,376.4792333457812,1,Standard,Low_spent_Small_value_payments,25.0,34742.74,6.0,4.0,19.0,3.0,2881.228333333333,16.19,2503.43,59.097375287093975
26.0,10.0,4.0,32.78892097238245,294.0,No,52.245497305112046,362.92395300874006,2,Standard,High_spent_Medium_value_payments,45.0,33929.89,3.0,5.0,17.0,4.0,2649.4908333333333,5.4,1219.04,89.77963301948125
45.0,19.0,11.0,39.110750673003366,129.0,Yes,249.13498223990737,428.337676752761,1,Standard,High_spent_Medium_value_payments,38.0,59227.68,10.0,5.0,26.0,2.0,4790.64,13.7,1277.25,91.59134100733174
37.0,25.0,17.0,27.087294458460285,106.0,Yes,128.32598655476625,247.9533516082224,2,Bad,Low_spent_Small_value_payments,26.0,9127.26,7.0,9.0,26.0,2.0,991.605,1.65,1399.89,12.88116183701142
13.0,12.0,8.0,38.30933465485922,204.0,Yes,360.0056359297002,71.84518377678899,2,Standard,High_spent_Medium_value_payments,36.0,39912.86,3.0,4.0,17.0,6.0,3498.0716666666667,15.72,1734.43,197.9563469601776
12.0,11.0,3.0,38.92742973434096,285.0,No,45.0859301678078,498.7156166045444,2,Standard,High_spent_Large_value_payments,48.0,35917.16,7.0,5.0,7.0,1.0,3168.096666666667,0.81,1271.82,23.008119894314603
30.0,15.0,4.0,37.9099329267675,365.0,Yes,702.3464174256891,553.2453470601876,2,Standard,High_spent_Large_value_payments,39.0,123941.64,4.0,6.0,12.0,1.0,10499.47,7.4,1386.03,54.35523551412328
27.0,12.0,11.0,32.34684563233257,243.0,Yes,74.94576800120741,378.18142234557297,1,Standard,Low_spent_Small_value_payments,41.0,41600.34,7.0,3.0,17.0,6.0,3507.695,11.32,2600.88,137.64230965321966
19.0,22.0,9.0,27.8388095214262,133.0,NM,500.6881328689334,173.98843444165345,1,Bad,Low_spent_Small_value_payments,15.0,61437.0,8.0,9.0,18.0,3.0,5114.75,7.01,1405.26,126.79843268941316
22.0,9.0,10.0,30.61836614415916,203.0,NM,82.68364547231918,344.44369246209817,1,Standard,High_spent_Medium_value_payments,37.0,20946.94,8.0,7.0,34.0,4.0,1837.578333333333,16.52,2266.23,46.630495398915976
59.0,23.0,8.0,38.511523905015785,95.0,Yes,451.46146966353655,5.238707185797921,1,Bad,High_spent_Medium_value_payments,28.0,62139.51,6.0,10.0,26.0,8.0,5089.2925,24.24,2603.85,342.2290731506656
26.0,15.0,6.0,36.74519198328125,208.0,Yes,495.96486166961785,196.3013402499172,3,Standard,Low_spent_Medium_value_payments,27.0,98638.16,6.0,7.0,14.0,5.0,7711.299702715282,12.85,1475.05,662.9654286985162
24.0,8.0,2.0,32.351560783094286,190.0,No,275.5821335020413,682.0976342962897,2,Standard,High_spent_Medium_value_payments,36.0,89891.43000000002,8.0,3.0,8.0,0.0,7459.9525,6.98,1468.45,0.0
13.0,5.0,2.0,34.30722451956298,383.0,No,212.2165630611784,327.8632174212373,3,Good,High_spent_Medium_value_payments,41.0,35733.69,4.0,3.0,11.0,2.0,2953.807500000001,2.71,63.44,44.65081870879241
28.0,16.0,13.0,31.26269056306775,96.0,Yes,163.22419766716462,145.18906066544147,1,Bad,Low_spent_Large_value_payments,19.0,18998.52,6.0,10.0,25.0,9.0,1761.21,6.5,4419.75,137.70774166739392
12.0,7.0,5.0,37.23282466481047,353.0,No,245.8716231914609,1028.9321040773991,2,Good,High_spent_Large_value_payments,24.0,177330.24,2.0,5.0,8.0,3.0,14601.52,10.98,529.85,435.3482727311397
19.0,21.0,14.0,28.276755852938148,88.0,Yes,62.41771608076943,254.63800007388576,1,Bad,Low_spent_Small_value_payments,19.0,8658.18,10.0,7.0,22.0,7.0,637.515,6.68,2599.69,36.69578384534481
12.0,20.0,2.0,38.78519059076403,203.0,No,114.8132134953886,715.2420365046115,1,Standard,High_spent_Medium_value_payments,26.0,70446.63,4.0,3.0,11.0,0.0,5900.552500000002,10.61,1322.25,0.0
17.0,16.0,6.0,30.46497123649387,117.0,Yes,47.10343071573928,337.0654329706199,2,Bad,Low_spent_Large_value_payments,37.0,34102.64,7.0,5.0,26.0,5.0,2742.8866666666668,6.25,4057.35,140.11980298030753
11.0,20.0,5.0,38.98461712021464,99.0,NM,27.95551671711625,294.21230209009,2,Standard,Low_spent_Small_value_payments,37.0,10086.965,6.0,6.0,27.0,3.0,711.5804166666667,16.23,1689.61,18.990222859460424
32.0,13.0,5.0,39.42639600308617,302.0,Yes,60.02470543816599,475.5996417079415,2,Standard,High_spent_Medium_value_payments,43.0,46066.06,7.0,7.0,8.0,2.0,3567.838333333333,16.43,373.75,61.159486187225895
28.0,22.0,8.0,37.75114866751853,108.0,Yes,156.6169267476849,267.3255791610991,1,Bad,High_spent_Medium_value_payments,24.0,72219.48,9.0,6.0,18.0,9.0,5866.29,23.77,3456.15,412.6864940912161
8.0,18.0,13.0,33.045690613431056,67.0,Yes,90.56462960922237,335.01421046358536,2,Standard,Low_spent_Large_value_payments,32.0,22219.57,7.0,5.0,8.0,3.0,1687.6308333333334,13.23,502.78,35.33648089319485
9.0,19.0,13.0,39.722810025289824,154.0,Yes,116.52246771750217,388.78241617731817,1,Standard,Low_spent_Medium_value_payments,31.0,44056.29,4.0,5.0,29.0,5.0,3946.3575,14.55,1474.48,139.33086610517964
29.0,17.0,10.0,31.291680576492173,108.0,Yes,46.39782599485021,282.33722607828923,2,Bad,High_spent_Small_value_payments,28.0,15709.22,9.0,7.0,16.0,9.0,1290.1016666666667,2.15,1995.84,60.27511459352723
32.0,23.0,12.0,26.086282159956284,95.0,Yes,95.93971351380952,281.124411410722,2,Bad,Low_spent_Small_value_payments,18.0,18587.64,6.0,8.0,17.0,7.0,1578.97,12.1,2370.01,61.09933073911815
11.0,5.0,1.0,35.08337405508404,254.0,No,202.3911927841812,863.3208072158188,2,Good,High_spent_Small_value_payments,33.0,97009.44,1.0,7.0,2.0,0.0,8257.119999999999,7.53,472.88,0.0
23.0,14.0,5.0,25.900521626869462,72.0,Yes,114.90842074803837,466.4893656917771,2,Standard,High_spent_Medium_value_payments,34.0,50811.27,6.0,4.0,20.0,3.0,4387.2725,8.01,1274.59,107.32946356018452
35.0,13.0,11.0,38.50209613442063,127.0,Yes,59.77613044028735,288.02395976958286,2,Bad,Low_spent_Small_value_payments,20.0,33189.56,9.0,7.0,32.0,8.0,3030.796666666666,4.47,4273.39,195.2795764567964
8.0,19.0,4.0,25.679294687425067,364.0,Yes,559.8128635981718,536.6078864018283,2,Standard,Low_spent_Large_value_payments,40.0,95846.49,8.0,4.0,9.0,0.0,8264.2075,19.38,1493.69,0.0
5.0,5.0,4.0,39.594623477980754,213.0,No,77.70782506657591,485.8677582667573,1,Good,Low_spent_Large_value_payments,21.0,35469.07,4.0,5.0,6.0,0.0,2935.755833333333,1.63,545.48,0.0
15.0,12.0,1.0,29.06170142062469,205.0,NM,166.41865803064803,473.13562343490486,2,Standard,High_spent_Medium_value_payments,40.0,60379.28,5.0,6.0,18.0,3.0,4804.606666666667,6.83,725.39,90.90638520111376
26.0,8.0,6.0,40.33814160929089,205.0,Yes,91.742125764141,298.33327586774016,2,Standard,Low_spent_Small_value_payments,52.0,21270.79,6.0,6.0,9.0,4.0,1485.565833333333,11.62,782.15,48.481181701452286
22.0,14.0,12.0,31.850471922624443,110.0,Yes,130.61368393576043,276.3233484033424,2,Bad,Low_spent_Small_value_payments,43.0,18293.52,6.0,5.0,16.0,6.0,1634.46,23.53,2945.92,46.50896766089725
24.0,11.0,7.0,31.55199520788714,160.0,Yes,339.1352623800272,206.61861895091695,2,Standard,Low_spent_Small_value_payments,32.0,58873.05,4.0,4.0,16.0,7.0,4896.0875,18.07,1039.2,203.85486866905583
12.0,2.0,5.0,40.56383531926108,243.0,No,415.788350679902,642.7161493200981,2,Good,Low_spent_Medium_value_payments,43.0,96108.54,5.0,4.0,12.0,0.0,7785.045000000001,0.52,1477.46,0.0
13.0,17.0,3.0,25.32836390337665,230.0,NM,434.7202901601596,700.6731748889107,2,Standard,High_spent_Large_value_payments,36.0,106615.44,4.0,4.0,14.0,1.0,9016.62,3.87,516.45,56.26853495093004
15.0,15.0,14.0,23.592473164745325,219.0,Yes,116.73341183152692,336.7393281912811,1,Standard,High_spent_Small_value_payments,17.0,35853.56,6.0,4.0,17.0,6.0,2852.796666666666,8.11,2410.94,101.80692664385865
14.0,19.0,0.0,26.15155434905995,242.0,No,238.5887044491234,263.73510685509103,3,Good,Low_spent_Small_value_payments,29.0,28081.94,5.0,6.0,2.0,1.0,2406.1616666666664,11.99,233.76,18.29235536245224
18.0,9.0,0.0,28.93425159817129,287.0,No,109.14436973489364,315.14667193177297,1,Good,Low_spent_Small_value_payments,18.0,15094.925,3.0,5.0,1.0,0.0,1342.9104166666666,9.56,268.53,0.0
16.0,20.0,0.0,27.490761114805945,337.0,Yes,75.63890063119713,959.2504293481256,3,Standard,Low_spent_Medium_value_payments,22.0,102287.79,6.0,6.0,8.0,1.0,8526.9825,10.8,1156.79,57.80892002067722
20.0,14.0,6.0,28.00497708270482,377.0,Yes,54.57980225562204,350.0148691050125,2,Standard,High_spent_Medium_value_payments,33.0,22252.63,8.0,6.0,8.0,2.0,1826.385833333333,17.3,358.36,28.043911972698822
13.0,7.0,3.0,31.40956446410697,321.0,NM,131.24548672023752,286.5738933794446,3,Good,Low_spent_Medium_value_payments,37.0,21093.41,1.0,5.0,10.0,3.0,1677.7841666666666,6.07,694.73,29.95903656698448
4.0,9.0,2.0,29.297772105238515,346.0,No,328.01252850674894,858.6457211734114,1,Good,High_spent_Medium_value_payments,44.0,128331.42,0.0,3.0,8.0,2.0,10688.285,3.33,462.96,114.9939913037042
25.0,9.0,13.0,34.869351364401524,117.0,Yes,476.2286190881495,59.85971864593861,3,Standard,Low_spent_Small_value_payments,41.0,45238.04,7.0,6.0,7.0,7.0,3937.836666666666,9.25,1017.45,147.6953289325786
28.0,18.0,11.0,27.6414736126368,128.0,NM,66.59032710745097,317.30210843018745,1,Bad,High_spent_Small_value_payments,30.0,37313.32,7.0,8.0,32.0,6.0,3045.443333333333,8.51,4919.69,170.65189779569494
5.0,14.0,4.0,35.68090204095352,261.0,Yes,189.25953733409543,741.2707368982257,2,Standard,Low_spent_Medium_value_payments,40.0,112202.72,4.0,3.0,19.0,3.0,9144.226666666667,7.0,455.29,223.8923924343457
28.0,18.0,6.0,35.47691765895563,123.0,Yes,192.16852024666105,201.7239152909773,1,Bad,High_spent_Small_value_payments,30.0,37313.32,7.0,8.0,32.0,6.0,3045.443333333333,8.51,4919.69,170.65189779569494
1.0,9.0,3.0,33.89123725433441,217.0,No,208.27628274983448,247.4130161537809,3,Good,Low_spent_Small_value_payments,55.0,20660.16,1.0,1.0,1.0,2.0,1995.68,6.59,542.16,33.878701096384674
11.0,6.0,3.0,36.984965319066575,190.0,No,169.88527330588136,644.4523220758814,3,Good,High_spent_Large_value_payments,25.0,87843.69,1.0,4.0,2.0,3.0,7280.3075,0.64,1009.12,153.69315461823732
10.0,2.0,7.0,32.32212419504313,237.0,No,139.46002767234074,851.3328508032074,3,Good,High_spent_Large_value_payments,49.0,123299.12,2.0,2.0,8.0,3.0,10209.926666666666,7.26,845.47,289.4723048639328
4.0,2.0,3.0,40.229864784339945,232.0,No,159.14085464603818,414.0651387550346,2,Good,High_spent_Medium_value_payments,24.0,34570.08,3.0,7.0,7.0,1.0,3102.84,7.63,200.32,17.07800659892723
28.0,23.0,6.0,27.7631809194606,14.0,Yes,36.85100466981445,315.22658761895747,2,Bad,Low_spent_Small_value_payments,20.0,8538.405,7.0,5.0,30.0,6.0,992.53375,24.73,4171.09,27.17578271122804
4.0,8.0,4.0,25.12919256614345,186.0,No,154.73437219202725,358.2474072709359,3,Good,Low_spent_Small_value_payments,39.0,31846.76,2.0,4.0,7.0,2.0,2703.8966666666665,11.95,881.26,27.40788720370346
11.0,16.0,8.0,36.14623480560138,72.0,Yes,181.308777692521,305.2731334567707,2,Standard,High_spent_Large_value_payments,38.0,32125.54,7.0,9.0,23.0,3.0,2559.1283333333336,8.07,2557.14,59.33092218404161
29.0,18.0,1.0,29.109742530913955,351.0,No,185.48792087311924,489.8050866057184,2,Standard,High_spent_Medium_value_payments,35.0,56831.76,5.0,6.0,6.0,1.0,4627.980000000001,1.17,1179.08,37.50499252116236
28.0,21.0,6.0,34.01319680561896,160.0,Yes,146.0678378622802,296.42827623389235,2,Bad,High_spent_Small_value_payments,16.0,36964.08,7.0,7.0,28.0,7.0,3032.067813045661,23.07,4968.99,448.0100728581665
13.0,10.0,1.0,32.51851374935122,347.0,No,599.5696036594413,1051.8144031286868,3,Good,Low_spent_Small_value_payments,43.0,174353.0,2.0,4.0,6.0,3.0,14739.416666666664,8.75,405.65,380.72249029763833
16.0,15.0,1.0,23.50100950259485,387.0,NM,69.4716610394454,321.35783528416687,2,Standard,Low_spent_Small_value_payments,53.0,10458.16,6.0,3.0,15.0,2.0,1103.513333333333,9.77,702.45,9.521837009721075
49.0,19.0,6.0,34.06910624813644,146.0,Yes,58.56097327327963,264.21012176128545,1,Standard,High_spent_Small_value_payments,44.0,7893.875,8.0,8.0,17.0,5.0,900.8229166666664,18.22,1883.89,24.000246435533537
5.0,19.0,1.0,31.34394315080207,346.0,No,28.261232604677023,303.9783289757262,1,Standard,Low_spent_Small_value_payments,34.0,12875.73,6.0,5.0,15.0,4.0,818.9775,0.57,52.94,39.65818841959681
19.0,12.0,15.0,32.786861822890266,92.0,Yes,60.64901608562792,291.0086181839696,1,Standard,Low_spent_Small_value_payments,39.0,19769.99,6.0,5.0,23.0,5.0,1426.499166666667,19.38,1641.97,81.97653726307796
21.0,18.0,8.0,35.061644392900575,65.0,Yes,62.76925073686778,334.31416337788386,1,Bad,Low_spent_Large_value_payments,43.0,55128.27,7.0,7.0,16.0,8.0,4854.0225,16.32,2694.82,328.31883588524835
24.0,12.0,3.0,30.165875868501548,368.0,Yes,271.8729866102187,355.5918378429316,2,Standard,High_spent_Medium_value_payments,35.0,40206.26,3.0,3.0,15.0,1.0,3552.521666666667,14.98,736.97,17.787342213516453
18.0,13.0,3.0,27.76013761314868,247.0,No,218.3537374611104,258.1133005916538,2,Standard,Low_spent_Small_value_payments,40.0,27632.92,8.0,3.0,9.0,3.0,2312.7433333333333,8.99,1103.71,44.80729528056923
12.0,19.0,1.0,40.65242862023021,395.0,Yes,231.3706024832449,577.1755422943368,2,Standard,High_spent_Small_value_payments,44.0,52110.56,6.0,5.0,19.0,1.0,4521.546666666666,13.2,1251.99,23.740912168311905
22.0,12.0,4.0,39.67118731900469,191.0,Yes,67.60059848055323,398.20136610641305,2,Standard,Low_spent_Small_value_payments,17.0,28681.95,4.0,6.0,6.0,2.0,2308.1625,15.05,1379.62,45.01428541303371
15.0,7.0,4.0,41.49627291868078,237.0,No,97.57271836227795,870.7287014790054,2,Good,Low_spent_Medium_value_payments,32.0,115362.96,1.0,3.0,2.0,4.0,9764.58,4.76,50.69,248.1565801587168
23.0,14.0,3.0,33.074628199088615,395.0,No,153.85902453802606,530.5705190981083,2,Standard,High_spent_Medium_value_payments,25.0,73134.06,5.0,4.0,12.0,4.0,5913.505,4.63,382.91,156.92095636386563
22.0,19.0,4.0,28.25271765634508,265.0,Yes,66.3740735764602,297.4141086091851,2,Standard,Low_spent_Small_value_payments,28.0,13675.83,4.0,5.0,16.0,0.0,1282.6525,14.07,568.81,0.0
15.0,16.0,4.0,37.6882975274071,336.0,No,380.23990211982806,494.18280806116303,3,Good,High_spent_Large_value_payments,55.0,107193.88,6.0,5.0,10.0,3.0,7925.785172294797,4.5,230.13,1066.9977841908787
29.0,11.0,7.0,31.99513911619588,325.0,Yes,34.104177375175524,555.0142748807464,2,Standard,High_spent_Large_value_payments,43.0,62109.24,5.0,4.0,15.0,4.0,5152.77,7.63,1308.94,166.1585477440781
28.0,13.0,11.0,35.90182859938341,229.0,Yes,31.599544064975134,267.5436509081054,1,Standard,Low_spent_Medium_value_payments,39.0,8057.43,4.0,9.0,17.0,6.0,561.4525,13.12,1452.74,37.002055026919415
23.0,15.0,8.0,24.50639456870969,397.0,Yes,105.17199361538935,672.401965848848,2,Standard,High_spent_Medium_value_payments,22.0,70160.18,7.0,6.0,11.0,2.0,6100.681666666666,16.11,1154.39,82.49420720242925
21.0,14.0,5.0,32.15271356737404,211.0,Yes,31.007477542333916,310.1627444284065,1,Standard,Low_spent_Medium_value_payments,39.0,15301.71,5.0,7.0,20.0,4.0,1087.1425,10.21,1963.92,47.544028029259614
22.0,17.0,4.0,35.75647460562785,359.0,No,59.91996587305994,773.79403412694,3,Good,High_spent_Medium_value_payments,43.0,69445.68,7.0,7.0,1.0,0.0,5937.139999999999,1.47,872.64,0.0
28.0,12.0,7.0,35.406097663486115,393.0,Yes,86.53418418439907,274.5317324822676,2,Standard,Low_spent_Small_value_payments,18.0,11755.91,7.0,7.0,11.0,0.0,710.6591666666667,5.22,1466.56,0.0
24.0,13.0,16.0,34.621898521768074,206.0,Yes,18.38250544002504,302.2003939765482,1,Standard,Low_spent_Small_value_payments,41.0,15137.3,8.0,5.0,32.0,6.0,1303.4416666666666,15.7,1896.03,59.76126725009346
10.0,18.0,0.0,30.645916564148266,368.0,No,349.4514925767375,317.5883407565958,2,Good,High_spent_Small_value_payments,40.0,44812.78,3.0,6.0,12.0,0.0,3770.398333333333,3.57,628.32,0.0
11.0,20.0,5.0,32.7218313163238,93.0,Yes,37.60858585704548,294.55923295016083,2,Standard,Low_spent_Small_value_payments,37.0,10086.965,6.0,6.0,27.0,3.0,711.5804166666667,16.23,1689.61,18.990222859460424
28.0,14.0,2.0,39.211547188091394,378.0,No,290.0410877916008,648.2946614543762,2,Standard,High_spent_Medium_value_payments,29.0,100505.49,7.0,6.0,17.0,3.0,8538.4575,6.85,1309.0,165.51000075402305
35.0,15.0,14.0,33.43350338658147,177.0,Yes,167.34775172914203,271.3977865578529,2,Bad,High_spent_Medium_value_payments,39.0,58774.86,7.0,6.0,17.0,7.0,4796.905,2.46,2083.26,290.944961713005
27.0,14.0,5.0,27.04114487455388,225.0,Yes,338.78455037965773,426.55971923589465,2,Standard,High_spent_Medium_value_payments,35.0,72583.31999999999,7.0,3.0,10.0,2.0,6093.61,7.66,1019.44,104.01673038444768
29.0,20.0,6.0,31.00897219130288,40.0,Yes,35.891203518901264,248.4793102991624,1,Bad,Low_spent_Medium_value_payments,19.0,9345.955,6.0,7.0,24.0,7.0,558.8295833333333,28.71,3992.71,51.51244451526969
49.0,18.0,11.0,29.57248860804018,63.0,Yes,553.2099321557622,36.5078609249569,3,Bad,Low_spent_Medium_value_payments,41.0,73366.36,8.0,9.0,27.0,8.0,5950.863333333334,23.68,4029.36,285.3685402526143
15.0,2.0,1.0,28.333674421984032,291.0,No,53.673098518140506,370.3151280690803,3,Good,High_spent_Large_value_payments,41.0,21120.835,3.0,5.0,2.0,3.0,1790.0695833333332,11.73,655.39,35.01873174611252
19.0,15.0,6.0,24.42448549886888,215.0,Yes,90.57516540782906,296.9711395241091,2,Standard,Low_spent_Large_value_payments,40.0,26523.72,5.0,3.0,6.0,5.0,1915.31,11.68,368.29,63.98469506806189
57.0,21.0,10.0,25.141581716747808,110.0,Yes,100.2808441318522,300.8802073117325,1,Bad,High_spent_Medium_value_payments,24.0,33477.64,7.0,6.0,23.0,6.0,2643.8033333333333,6.83,1910.95,113.2192818897486
21.0,22.0,9.0,24.16008990210436,72.0,Yes,135.64219096009526,355.8775289120482,2,Bad,High_spent_Small_value_payments,22.0,58053.27,6.0,8.0,28.0,7.0,4795.7725,28.49,3771.12,238.05753012785647
19.0,9.0,3.0,27.02100242842141,322.0,Yes,133.34483556370557,586.4047215430446,2,Standard,High_spent_Medium_value_payments,49.0,59412.78,4.0,7.0,14.0,1.0,5073.065,12.73,936.76,37.55694289324979
53.0,12.0,6.0,36.05433796748735,132.0,Yes,80.2889357245148,331.8115199232984,1,Standard,High_spent_Medium_value_payments,42.0,17468.19,10.0,6.0,25.0,3.0,1453.6825,8.2,1495.9,23.267794352186765
22.0,9.0,4.0,31.43064637386533,291.0,No,110.76385334322978,552.7509883805645,1,Good,High_spent_Medium_value_payments,26.0,60585.08,8.0,6.0,8.0,2.0,4977.756666666667,4.16,461.13,84.26082494287235
24.0,9.0,5.0,40.83801517530382,175.0,Yes,146.31620926198454,614.9608634487932,1,Standard,High_spent_Medium_value_payments,39.0,97324.83,3.0,4.0,20.0,6.0,7869.4025,14.7,449.87,275.6631772892223
10.0,1.0,4.0,31.672971984565216,358.0,No,758.0210398443277,349.79696015567254,1,Good,High_spent_Medium_value_payments,50.0,97010.16,1.0,7.0,3.0,0.0,8178.18,0.71,248.84,0.0
