Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month,Credit_Score
1.0,12.0,1.0,29.482942222497893,284.0,NM,217.43235927710705,303.06985617487703,Good,Low_spent_Small_value_payments,29.0,32900.5,4.0,5.0,4.0,2.0,2625.708333333333,8.33,47.18,32.068617881349354,Poor
11.0,3.0,1.0,39.49244843848986,396.0,No,28.52474956038826,351.5343496577506,Good,High_spent_Large_value_payments,44.0,21450.72,2.0,5.0,10.0,3.0,1713.5600000000004,9.41,123.12,31.29690078186111,Good
17.0,16.0,2.0,27.41786784254069,374.0,Yes,107.351461608052,386.55095505861465,Standard,Low_spent_Small_value_payments,22.0,29880.29,4.0,6.0,14.0,0.0,2239.0241666666666,7.64,1262.95,0.0,Standard
10.0,8.0,1.0,37.283323409970926,250.0,Yes,337.3336048473132,583.2046654515582,Standard,High_spent_Medium_value_payments,31.0,85084.8,4.0,3.0,12.0,1.0,6997.4000000000015,16.49,100.42,69.20172970112885,Standard
7.0,8.0,1.0,35.9740681770365,222.0,No,751.4361891923596,245.0908524174321,Good,Low_spent_Large_value_payments,53.0,97536.09,2.0,4.0,2.0,2.0,8255.0075,1.91,791.0,98.9737083902084,Good
14.0,2.0,1.0,33.87292026732687,231.0,No,1242.1545301737,637.0497880068656,Good,High_spent_Medium_value_payments,46.0,126689.0,3.0,1.0,5.0,3.0,10543.416666666666,1.73,597.81,272.2814363914512,Good
27.0,10.0,0.0,30.17798911920669,365.0,No,79.74336514917773,1075.7561348508225,Good,High_spent_Large_value_payments,51.0,111059.94,5.0,7.0,2.0,0.0,9154.995,0.53,418.69,0.0,Poor
24.0,13.0,0.0,31.620011370163816,370.0,No,232.1147961102533,263.7074538897467,Standard,Low_spent_Small_value_payments,18.0,25454.67,4.0,3.0,7.0,0.0,2058.2225,1.61,256.91,0.0,Standard
14.0,4.0,1.0,31.941330152582445,233.0,NM,28.89323934124009,406.7008382318664,Good,High_spent_Large_value_payments,29.0,39576.59,0.0,7.0,2.0,4.0,3199.049166666666,4.62,226.37,124.31083909356008,Poor
29.0,13.0,8.0,24.73330606616566,193.0,Yes,66.09721029186807,298.7246658314326,Bad,Low_spent_Small_value_payments,44.0,16053.86,8.0,6.0,24.0,5.0,1196.8216666666667,0.83,2107.76,44.86029054336601,Poor
20.0,18.0,12.0,26.43925976935648,118.0,Yes,124.17837023396255,292.0164258572154,Bad,High_spent_Large_value_payments,39.0,53869.44,9.0,9.0,24.0,9.0,4359.12,22.05,4404.08,253.212563285168,Poor
28.0,3.0,5.0,25.862460824475487,255.0,NM,93.96088402999146,401.8427826366752,Good,Low_spent_Large_value_payments,24.0,29280.44,2.0,5.0,3.0,0.0,2237.716497885463,11.93,93.91,220.32016878120345,Poor
6.0,17.0,1.0,32.63099826229855,260.0,NM,64.63572433541235,460.46085822036616,Good,High_spent_Medium_value_payments,36.0,40341.38,6.0,6.0,4.0,3.0,3196.559142079216,5.79,1263.68,275.70410869833887,Good
19.0,15.0,0.0,30.221018616919288,245.0,Yes,91.73866387872968,488.3094619565882,Standard,High_spent_Medium_value_payments,50.0,43691.64,5.0,4.0,16.0,2.0,3747.97,0.65,1311.99,64.74887416468218,Standard
39.0,15.0,9.0,37.20245231390364,76.0,Yes,109.8161071445322,381.3935544464173,Bad,High_spent_Medium_value_payments,22.0,49649.73,7.0,6.0,24.0,5.0,4144.4775,1.57,2268.36,203.23808840905053,Poor
11.0,3.0,2.0,36.98952848276802,290.0,No,259.1268995654715,295.111970085212,Good,Low_spent_Small_value_payments,36.0,36047.13,1.0,7.0,9.0,4.0,3115.9275,6.3,1242.1,84.43033957404622,Poor
18.0,20.0,4.0,36.749306539588495,197.0,Yes,147.7772495587424,273.6441033847778,Standard,High_spent_Medium_value_payments,38.0,26405.15,5.0,7.0,8.0,4.0,1911.4291666666668,10.08,873.11,59.72156372314648,Standard
48.0,20.0,7.0,33.510046280959976,76.0,Yes,30.887925453661808,302.6837495939952,Bad,Low_spent_Small_value_payments,45.0,7059.455,7.0,7.0,32.0,5.0,614.2879166666668,1.21,4540.76,17.857116619009698,Poor
28.0,22.0,8.0,38.005293191532274,173.0,Yes,72.44647964166441,226.2223383509352,Bad,Low_spent_Small_value_payments,14.0,10445.48,8.0,10.0,32.0,7.0,656.4566666666666,8.2,1744.07,56.97684867406701,Poor
9.0,11.0,3.0,27.458030410804085,226.0,No,451.4776344138924,522.4942039184843,Good,High_spent_Large_value_payments,27.0,132324.18,5.0,5.0,7.0,4.0,11027.015,11.79,1487.26,378.7296616676232,Good
12.0,11.0,0.0,39.18950004281954,383.0,Yes,170.22471824762331,272.22357341904336,Standard,High_spent_Small_value_payments,28.0,18413.795,5.0,7.0,15.0,0.0,1524.4829166666666,7.36,99.41,0.0,Standard
6.0,6.0,0.0,31.835781389734706,212.0,No,161.97908020801069,334.2206153471071,Good,High_spent_Medium_value_payments,51.0,44551.13,0.0,5.0,2.0,4.0,3539.5941666666663,6.55,945.42,127.7597211115488,Poor
25.0,12.0,7.0,25.17596406510673,220.0,Yes,336.13023109571515,145.88011945136975,Standard,High_spent_Medium_value_payments,29.0,41398.44,8.0,7.0,13.0,6.0,3749.87,10.07,1701.88,182.97664945291527,Standard
55.0,24.0,10.0,25.66965801774669,227.0,Yes,28.8115038164727,320.2237102464385,Bad,Low_spent_Small_value_payments,43.0,10227.655,8.0,10.0,15.0,3.0,771.3045833333334,7.56,1784.53,18.09524427042212,Poor
26.0,23.0,7.0,33.141529922473985,163.0,Yes,90.50798538652188,701.0259642021648,Standard,Low_spent_Medium_value_payments,44.0,94811.36,4.0,5.0,10.0,6.0,7999.946666666668,14.5,461.05,248.46071707798,Standard
62.0,20.0,10.0,27.0326078723138,185.0,Yes,30.047942547931143,277.99709305896863,Bad,Low_spent_Small_value_payments,23.0,8884.17,10.0,6.0,16.0,6.0,874.3475,8.5,2143.45,29.38971439310025,Poor
29.0,17.0,8.0,29.193598112942723,196.0,Yes,263.4274600293633,391.20326297676496,Standard,High_spent_Medium_value_payments,32.0,59032.8,9.0,10.0,23.0,4.0,5091.4000000000015,8.04,1826.5,114.50927699387177,Good
25.0,17.0,6.0,29.577893843961306,374.0,No,136.89420759361028,597.4776535790533,Good,Low_spent_Small_value_payments,33.0,98874.63,6.0,5.0,12.0,4.0,8196.5525,10.08,750.39,325.2833888273365,Good
21.0,13.0,2.0,42.96400145034502,210.0,No,203.3602409682497,1001.3104780031308,Standard,High_spent_Medium_value_payments,19.0,134734.16,7.0,7.0,11.0,2.0,11184.846666666665,2.11,45.12,153.81394769528632,Poor
28.0,19.0,7.0,25.287838037733074,162.0,Yes,215.32347388346992,349.2684760263832,Standard,Low_spent_Large_value_payments,39.0,46268.4,5.0,4.0,20.0,4.0,3983.7,9.58,1447.57,103.77805009014692,Poor
23.0,14.0,1.0,32.261658082382645,364.0,Yes,290.7253106475518,443.57387756495245,Standard,Low_spent_Small_value_payments,40.0,68110.83,5.0,7.0,9.0,3.0,5469.9025,19.13,147.77,102.6910617874959,Poor
17.0,19.0,4.0,22.30853302403773,230.0,No,48.23340488834215,289.68902105445727,Standard,Low_spent_Small_value_payments,44.0,11391.83,8.0,5.0,1.0,4.0,752.3349060667548,10.02,589.97,60.29375132377905,Standard
37.0,25.0,11.0,37.42698748031891,240.0,Yes,63.39095467864524,185.2982811135388,Bad,Low_spent_Medium_value_payments,44.0,18192.4,9.0,7.0,29.0,7.0,1473.0333333333335,6.26,2557.77,94.4966945493272,Poor
25.0,7.0,1.0,26.85954061793408,271.0,No,33.297122932165166,329.2707847107377,Good,Low_spent_Small_value_payments,55.0,16857.295,0.0,5.0,12.0,3.0,1121.7745833333329,11.23,741.75,29.60955069043045,Poor
55.0,14.0,10.0,38.153922441023866,200.0,Yes,33.078998936119234,306.55448094828773,Bad,High_spent_Medium_value_payments,26.0,20762.97,8.0,10.0,23.0,5.0,1651.2475000000004,11.9,1671.15,75.4912701155931,Poor
14.0,14.0,2.0,34.55417890338729,311.0,Yes,268.9030436429836,290.66512302368307,Standard,Low_spent_Large_value_payments,25.0,29228.18,7.0,5.0,9.0,0.0,2695.681666666667,12.92,1478.07,0.0,Standard
15.0,19.0,5.0,29.82686361765059,220.0,Yes,214.4356081456163,449.9723647857042,Standard,High_spent_Large_value_payments,15.0,123947.36,8.0,5.0,17.0,6.0,10356.946666666669,9.51,145.03,611.2866937353463,Standard
4.0,0.0,7.0,25.01738372841639,328.0,No,530.0628301244557,488.555629986701,Good,Low_spent_Medium_value_payments,38.0,131296.92,4.0,3.0,12.0,3.0,10722.410000000002,4.88,1029.35,231.00945321311627,Good
10.0,4.0,4.0,35.63218584908385,254.0,NM,1048.5299944596472,113.18458583436188,Good,Low_spent_Small_value_payments,47.0,115023.36,3.0,4.0,1.0,2.0,9801.28,0.87,1143.52,108.41341970599106,Good
8.0,9.0,7.0,24.074015754013573,221.0,No,33.279870561930025,479.39887943807,Standard,Low_spent_Small_value_payments,40.0,35865.45,6.0,5.0,7.0,0.0,2726.7875,3.27,1270.06,0.0,Standard
26.0,21.0,7.0,30.90858204615482,66.0,Yes,75.0159928795687,292.4197964782713,Bad,Low_spent_Small_value_payments,20.0,15577.01,6.0,5.0,24.0,4.0,1383.0841666666668,10.63,2173.67,50.87262730882666,Poor
20.0,11.0,6.0,37.01960583060153,163.0,Yes,57.09922096053315,359.49057658957565,Standard,High_spent_Small_value_payments,28.0,17926.7,6.0,3.0,7.0,2.0,1468.8916666666669,19.6,1137.33,20.29936911655792,Poor
12.0,9.0,7.0,33.97215878679546,305.0,NM,599.1180544518063,499.4229847146612,Good,High_spent_Medium_value_payments,53.0,115380.18,0.0,4.0,12.0,2.0,9418.015,4.9,101.29,133.2604608335326,Standard
1.0,6.0,8.0,33.785043323636,365.0,No,449.8989946481369,617.8303945592082,Good,Low_spent_Medium_value_payments,30.0,102215.61000000002,2.0,5.0,10.0,1.0,8482.9675,9.9,79.67,60.5673607926548,Good
21.0,18.0,8.0,39.90363091317619,233.0,Yes,318.28466333454367,278.5358867314972,Bad,High_spent_Medium_value_payments,27.0,49847.55,9.0,5.0,18.0,3.0,3884.9625,2.77,2173.47,71.67569993395902,Poor
27.0,13.0,5.0,36.2818235062982,286.0,No,0.0,318.28377395420887,Standard,Low_spent_Small_value_payments,51.0,13738.735,6.0,5.0,11.0,4.0,1328.8945833333337,2.92,365.03,44.6466611340085,Good
25.0,19.0,10.0,38.98887402721415,136.0,Yes,45.71023662153976,321.5932808165481,Standard,Low_spent_Small_value_payments,17.0,14187.13,3.0,4.0,22.0,3.0,1342.2608333333333,18.35,1481.83,26.92256589524556,Poor
14.0,14.0,6.0,41.91085611045382,385.0,Yes,209.1332940170537,599.3747856952625,Standard,High_spent_Large_value_payments,45.0,70943.86,4.0,4.0,12.0,1.0,5981.988333333334,13.14,326.61,39.690753621017095,Standard
6.0,18.0,7.0,25.40109154354318,169.0,Yes,38.45379384280359,319.6856211336843,Standard,High_spent_Small_value_payments,23.0,19896.89,5.0,4.0,20.0,4.0,1434.0741666666663,12.08,2235.81,35.26800169017872,Poor
50.0,25.0,10.0,28.65700654218541,140.0,Yes,208.01760987259345,205.86242167281728,Bad,Low_spent_Small_value_payments,44.0,20062.49,10.0,5.0,18.0,7.0,1908.874166666667,21.07,3212.49,67.00738512125604,Poor
5.0,15.0,2.0,37.8519880216761,369.0,Yes,54.25392733922428,976.9760726607758,Standard,High_spent_Large_value_payments,31.0,95187.6,4.0,7.0,15.0,0.0,7912.3,3.29,1249.88,0.0,Good
14.0,7.0,6.0,38.55647812380048,390.0,No,93.80833093250727,300.6387134027255,Good,Low_spent_Small_value_payments,20.0,16397.44,2.0,1.0,1.0,1.0,1113.4533333333334,1.51,804.67,6.898288998100544,Good
5.0,15.0,4.0,29.217556326688413,373.0,Yes,37.64363788963997,497.6872787770267,Standard,High_spent_Medium_value_payments,21.0,35547.71,7.0,5.0,5.0,0.0,2853.3091666666664,2.58,943.86,0.0,Standard
30.0,10.0,15.0,38.27972450515057,163.0,Yes,133.4458535247951,268.20734727977185,Standard,Low_spent_Small_value_payments,27.0,15985.29,6.0,10.0,26.0,2.0,1210.9858277517103,11.85,1336.47,101.97922144372292,Poor
14.0,4.0,5.0,39.14424450467979,301.0,No,405.2931371204551,63.555503558349294,Good,High_spent_Medium_value_payments,18.0,125385.88,2.0,5.0,5.0,4.0,10720.823333333334,9.36,1268.57,364.3603101561969,Standard
32.0,19.0,12.0,27.38452926186764,81.0,Yes,100.67332675557154,277.76692932560724,Bad,High_spent_Medium_value_payments,15.0,43782.45,6.0,9.0,25.0,8.0,3543.5375,3.88,3468.25,240.66473882248508,Poor
14.0,6.0,1.0,33.1650822845627,396.0,No,565.7836171610911,445.90803946998017,Good,High_spent_Large_value_payments,52.0,125415.96,2.0,3.0,3.0,3.0,10271.33,8.04,1145.71,285.4413433689288,Good
54.0,25.0,17.0,30.732365783066463,166.0,Yes,177.74198464003587,168.886356039267,Bad,High_spent_Medium_value_payments,41.0,36963.52,9.0,10.0,23.0,8.0,2902.293333333333,4.27,2518.8,203.6009926540305,Poor
8.0,7.0,2.0,27.486158584920577,390.0,No,517.2710110205858,315.6579557457799,Good,Low_spent_Small_value_payments,35.0,71282.14,2.0,4.0,11.0,1.0,5807.178333333332,5.98,1440.78,37.788866566967776,Good
53.0,15.0,12.0,27.22699542108471,165.0,Yes,56.57666911181697,309.0773959427525,Standard,Low_spent_Small_value_payments,22.0,14841.17,7.0,6.0,33.0,2.0,989.7641666666666,10.2,1371.17,23.322351612097176,Poor
12.0,28.0,10.0,29.141449677837898,181.0,Yes,79.6239666925176,229.3441756480564,Bad,Low_spent_Medium_value_payments,24.0,17277.78,9.0,8.0,19.0,9.0,1212.8149999999996,4.08,1774.51,72.31335765942605,Poor
2.0,6.0,0.0,41.13386571424423,285.0,No,400.17657066726434,346.764181455673,Good,High_spent_Small_value_payments,28.0,70099.04,1.0,1.0,10.0,3.0,6088.586666666666,9.85,498.61,121.91791454372937,Good
29.0,13.0,12.0,31.38622722847739,168.0,Yes,110.0461673294526,205.0787325986292,Standard,Low_spent_Medium_value_payments,37.0,14620.51,9.0,7.0,29.0,7.0,1176.3758333333333,9.4,2482.1,82.51268340525161,Standard
9.0,10.0,0.0,27.61238706278734,315.0,Yes,110.95188097428628,439.73445582280806,Standard,Low_spent_Small_value_payments,46.0,30302.97,3.0,5.0,9.0,0.0,2621.2475,11.41,333.31,0.0,Standard
24.0,8.0,4.0,40.59948551768844,205.0,NM,537.743199954318,648.493300045682,Standard,High_spent_Large_value_payments,21.0,105556.38,5.0,5.0,10.0,0.0,8962.365,15.89,770.97,0.0,Standard
24.0,17.0,3.0,38.47439227439807,261.0,No,107.46669675217642,326.11592824782366,Standard,Low_spent_Small_value_payments,52.0,16257.915,3.0,7.0,2.0,0.0,1435.82625,4.03,1452.65,0.0,Standard
58.0,20.0,9.0,33.58551053055088,160.0,Yes,87.573821285892,281.69426432068786,Bad,High_spent_Medium_value_payments,36.0,36573.8,9.0,9.0,31.0,8.0,2577.987997642031,24.37,4990.91,171.7135810600868,Standard
25.0,8.0,4.0,39.86270055617158,341.0,Yes,145.64896793201314,799.7502503585748,Standard,High_spent_Large_value_payments,43.0,105774.57,5.0,5.0,16.0,2.0,8540.5475,15.38,582.13,148.65553170941206,Standard
20.0,9.0,4.0,32.867090089802495,375.0,No,92.64341170963876,274.4082168592193,Good,Low_spent_Small_value_payments,39.0,9500.235,4.0,3.0,11.0,3.0,947.68625,2.3,459.49,17.71699643114188,Good
27.0,13.0,5.0,29.00174210635968,390.0,No,314.911407310679,926.371674163932,Standard,High_spent_Large_value_payments,44.0,119016.88,8.0,3.0,8.0,0.0,9918.073333333334,2.77,839.78,0.0,Standard
17.0,12.0,2.0,32.60844401776337,334.0,Yes,179.57166537193154,253.2876502760836,Standard,Low_spent_Small_value_payments,23.0,15820.755,7.0,4.0,9.0,2.0,1606.39625,16.7,590.29,17.780309351984886,Standard
25.0,10.0,9.0,24.46531089041195,237.0,NM,35.74984498456116,284.65482345661496,Standard,Low_spent_Small_value_payments,23.0,8356.44,5.0,5.0,19.0,5.0,503.37,13.53,1967.2,19.932331558823908,Standard
24.0,22.0,13.0,27.8350339585458,112.0,Yes,63.56908857166791,300.13139520213053,Bad,Low_spent_Small_value_payments,17.0,15862.01,10.0,6.0,31.0,6.0,1404.8341666666668,24.42,4063.06,66.78293289286825,Poor
55.0,19.0,12.0,38.532343009001714,196.0,Yes,30.92072410274788,429.0975631079575,Bad,Low_spent_Large_value_payments,28.0,37225.38,9.0,6.0,28.0,3.0,2850.115,12.46,2158.37,74.99321278929463,Poor
25.0,16.0,4.0,38.83899963335594,281.0,Yes,91.48849696896052,368.1924732348306,Standard,Low_spent_Small_value_payments,51.0,24353.63,6.0,7.0,11.0,1.0,1851.469166666667,17.24,806.4,15.465946462875564,Standard
18.0,18.0,5.0,34.94915627518616,215.0,Yes,265.1646938176356,346.48409346072106,Standard,High_spent_Medium_value_payments,20.0,49116.74,4.0,4.0,16.0,3.0,4343.0616666666665,12.07,1429.53,112.65737938831003,Standard
49.0,22.0,7.0,38.85836985966487,95.0,Yes,94.4830819516334,275.0463638258483,Bad,High_spent_Medium_value_payments,15.0,32629.08,7.0,5.0,30.0,7.0,2672.09,9.27,2012.34,147.6795542225183,Standard
9.0,16.0,7.0,24.192441178243577,291.0,Yes,96.89761242239815,274.7013893347387,Standard,Low_spent_Medium_value_payments,16.0,13139.385,8.0,6.0,10.0,3.0,1126.94875,13.94,1181.1,31.09587324286317,Standard
14.0,7.0,1.0,38.80743639321978,200.0,No,217.63507795483417,642.5378065070594,Good,High_spent_Large_value_payments,42.0,78658.16,5.0,3.0,3.0,1.0,6390.846666666667,6.86,195.21,38.91178220477315,Good
30.0,20.0,6.0,26.44416370592429,126.0,Yes,157.59142714476494,235.62888436452243,Standard,Low_spent_Small_value_payments,18.0,11687.925,3.0,4.0,11.0,3.0,1212.99375,17.43,991.78,18.079063490712656,Standard
18.0,11.0,7.0,37.53093748017479,94.0,Yes,18.896407401765376,298.1322048559125,Standard,Low_spent_Small_value_payments,20.0,8637.095,5.0,7.0,14.0,4.0,644.7579166666667,9.25,2039.13,27.447179408988763,Standard
0.0,4.0,0.0,25.27685011774914,256.0,No,52.14183343064787,434.875498682144,Good,High_spent_Medium_value_payments,25.0,30912.38,3.0,1.0,7.0,1.0,2613.0316666666668,11.49,912.63,14.28583455387484,Good
16.0,15.0,5.0,26.449048438880386,228.0,Yes,115.1519539570172,530.2938070278146,Standard,High_spent_Medium_value_payments,18.0,63402.2,5.0,3.0,18.0,4.0,5475.516666666666,14.05,2153.66,152.10590568183474,Poor
58.0,20.0,11.0,33.16253869051694,219.0,Yes,113.50043938734724,276.6220848828584,Bad,Low_spent_Small_value_payments,32.0,28452.8,10.0,8.0,21.0,5.0,2267.0666666666666,8.18,1909.79,106.58414239646105,Poor
56.0,19.0,10.0,39.36752644996778,68.0,Yes,84.25386878317863,283.3890394581685,Bad,Low_spent_Small_value_payments,39.0,14210.27,9.0,6.0,19.0,5.0,1287.1891666666668,26.35,4975.63,51.07600842531948,Standard
8.0,12.0,8.0,35.17585537061909,135.0,Yes,113.17603786698557,267.8710844410305,Standard,Low_spent_Small_value_payments,14.0,19243.32,6.0,7.0,7.0,4.0,1448.61,8.6,1350.28,53.813877691983926,Standard
43.0,22.0,11.0,30.359485761034755,34.0,Yes,33.413157536390855,268.9002973913337,Bad,Low_spent_Small_value_payments,35.0,8175.65,8.0,10.0,15.0,7.0,424.30416666666673,21.47,4156.36,30.116961738942127,Standard
48.0,17.0,8.0,27.58359374685364,200.0,Yes,89.76303680723497,455.2429726233151,Bad,High_spent_Medium_value_payments,38.0,44768.73,6.0,10.0,29.0,4.0,3911.7275,11.51,2286.79,96.1667405694499,Standard
22.0,9.0,4.0,29.52289092247163,76.0,Yes,170.91130891206458,450.8616068718948,Standard,High_spent_Medium_value_payments,25.0,66919.4,6.0,5.0,13.0,4.0,5700.616666666666,13.37,417.94,208.2887508827073,Standard
37.0,19.0,13.0,28.959128043932747,131.0,Yes,69.26153190158054,268.3634471469485,Bad,Low_spent_Small_value_payments,36.0,8892.36,8.0,6.0,34.0,8.0,833.0300000000002,29.89,2838.2,35.67802095147094,Poor
30.0,17.0,10.0,30.92034623015625,15.0,Yes,249.42667497969745,365.4750361940751,Bad,Low_spent_Medium_value_payments,22.0,80442.28,8.0,7.0,21.0,9.0,6995.5233333333335,19.33,2738.93,374.6506221595608,Standard
13.0,9.0,1.0,29.87032765600908,189.0,No,112.70670526420253,257.44872650363305,Good,Low_spent_Medium_value_payments,43.0,15952.79,5.0,1.0,3.0,3.0,1255.3991666666668,3.41,645.4,25.38448489883104,Good
11.0,7.0,11.0,39.65730760970201,188.0,Yes,96.5810282157634,259.5988177175668,Standard,Low_spent_Small_value_payments,17.0,8884.825,3.0,5.0,9.0,3.0,869.4020833333334,8.71,446.31,20.760362400003125,Good
4.0,0.0,4.0,39.55853919433429,195.0,No,108.85419918374144,334.79651084159525,Good,Low_spent_Medium_value_payments,39.0,18692.02,2.0,4.0,1.0,1.0,1622.668333333333,2.43,1246.97,8.616123307996686,Good
26.0,23.0,8.0,24.357626310709964,30.0,Yes,289.30889417837733,248.51080044482484,Bad,High_spent_Large_value_payments,27.0,62848.74000000001,10.0,6.0,20.0,6.0,4980.395,17.8,4623.69,240.2198053767979,Poor
15.0,9.0,4.0,31.18119859433229,252.0,No,515.1839370617105,705.9257691639798,Good,Low_spent_Medium_value_payments,35.0,125062.92,5.0,3.0,11.0,1.0,10250.91,10.49,1424.96,73.98129377430999,Standard
29.0,3.0,6.0,34.66163213203509,269.0,No,526.6259987232014,614.1602778546911,Good,Low_spent_Medium_value_payments,31.0,131693.37,0.0,7.0,10.0,3.0,10696.4475,1.78,1428.94,208.8584734221076,Poor
20.0,20.0,4.0,39.19374857592916,317.0,No,80.34981525069766,307.7374552883602,Good,Low_spent_Small_value_payments,26.0,14810.545,6.0,7.0,2.0,1.0,1075.212083333333,8.03,931.16,9.433937794275495,Good
6.0,11.0,2.0,33.95413341901204,398.0,Yes,322.93292033380374,261.86774446596064,Standard,Low_spent_Medium_value_payments,24.0,136747.8,4.0,3.0,6.0,2.0,11484.65,7.11,37.75,135.76378163154462,Standard
7.0,9.0,1.0,26.150009455503216,225.0,No,127.59028634289066,344.92713085832634,Standard,Low_spent_Small_value_payments,29.0,27706.71,8.0,6.0,15.0,3.0,2416.8925,10.49,204.35,49.17183279878304,Standard
21.0,21.0,5.0,24.800600577127582,388.0,No,101.22253158610214,432.90228073670767,Standard,High_spent_Small_value_payments,36.0,31892.18,5.0,3.0,20.0,2.0,2932.681666666667,4.14,507.01,38.14402700101223,Standard
14.0,11.0,0.0,36.948216042467386,301.0,No,215.4220097488863,1167.0659902511138,Good,Low_spent_Medium_value_payments,51.0,136738.56,0.0,6.0,11.0,0.0,11324.88,5.14,482.99,0.0,Standard
21.0,13.0,7.0,32.29253971557617,119.0,Yes,168.34597303616673,236.3709824823841,Standard,Low_spent_Small_value_payments,21.0,19889.44,8.0,7.0,11.0,7.0,1756.4533333333331,16.62,369.64,60.92837781478249,Standard
44.0,24.0,7.0,31.430937995254222,108.0,NM,50.55959863640176,236.0745405820355,Bad,Low_spent_Small_value_payments,35.0,14329.24,9.0,5.0,21.0,9.0,1173.1033333333332,5.85,2182.6,100.67619411489608,Poor
16.0,22.0,8.0,28.594293425656943,77.0,Yes,207.5222756097297,165.43280370561095,Bad,Low_spent_Small_value_payments,31.0,16241.52,9.0,9.0,23.0,6.0,1548.46,15.17,2410.41,71.8909206846593,Standard
19.0,11.0,3.0,37.53044230795475,294.0,No,126.33033922071952,358.6146607792805,Standard,High_spent_Medium_value_payments,22.0,25433.4,4.0,4.0,16.0,0.0,1949.4500000000005,1.47,939.62,0.0,Standard
