ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5045903,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-8541,-565,1,0,0,0,High skill tech staff,1.0,0
5062270,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Separated,House / apartment,-11958,-2816,1,0,0,0,Medicine staff,1.0,0
5142292,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15339,-164,1,1,1,0,Laborers,4.0,0
5117710,F,N,N,2,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11978,-370,1,0,0,0,,4.0,0
5100366,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12520,-978,1,1,0,0,Drivers,3.0,0
5078976,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12009,-1912,1,0,1,0,Sales staff,1.0,0
5132592,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14892,-895,1,1,1,0,Accountants,2.0,0
5028245,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18042,-1603,1,0,1,1,Laborers,1.0,0
5041962,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11009,-1434,1,1,1,0,Low-skill Laborers,2.0,0
5142768,F,Y,N,4,202500.0,Working,Incomplete higher,Married,House / apartment,-12448,-4395,1,0,0,0,Core staff,6.0,0
5089397,F,Y,N,0,562500.0,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,2.0,0
5150355,F,N,Y,0,175500.0,Commercial associate,Higher education,Married,House / apartment,-15248,-2227,1,1,1,0,Managers,2.0,0
5105975,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15203,-2068,1,1,0,0,Laborers,1.0,0
5125192,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17523,-4152,1,1,0,0,,2.0,0
5022247,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2.0,0
5112862,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19861,-10843,1,0,0,1,Laborers,2.0,0
5100362,F,N,Y,0,112500.0,Commercial associate,Higher education,Separated,House / apartment,-14386,-157,1,1,0,0,Laborers,1.0,0
5125454,F,N,Y,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16590,-438,1,0,1,1,Managers,1.0,0
5028723,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12483,-4039,1,0,0,0,Managers,2.0,0
5105609,F,N,Y,5,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13039,-3375,1,0,0,0,Laborers,7.0,0
5022644,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11759,-91,1,0,0,0,Managers,3.0,0
5066502,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10577,-2653,1,0,0,0,,2.0,0
5118509,F,Y,N,2,315000.0,Working,Higher education,Married,House / apartment,-13793,-2653,1,1,1,0,Managers,4.0,0
5050777,F,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19219,-988,1,0,0,0,Sales staff,2.0,0
5058341,F,N,Y,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-19896,-1574,1,1,0,0,High skill tech staff,2.0,0
5118531,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12446,-645,1,0,0,0,Core staff,2.0,0
5025850,F,N,Y,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22446,365243,1,0,0,0,,2.0,0
5009960,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16613,-3235,1,0,0,0,,3.0,0
5137444,F,N,N,0,315000.0,Working,Higher education,Separated,House / apartment,-13708,-1934,1,0,0,0,Private service staff,1.0,0
5132702,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16873,-1626,1,0,0,0,Core staff,1.0,0
5025952,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520,-5488,1,0,0,0,Core staff,2.0,0
5125308,M,N,Y,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,0
5090316,F,N,Y,0,427500.0,Working,Higher education,Married,House / apartment,-19889,-3600,1,1,0,0,Managers,2.0,0
5117095,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010,365243,1,0,0,0,,2.0,0
5010379,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2.0,0
5033998,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-16417,-1615,1,0,1,0,Laborers,1.0,0
5054240,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10573,-1185,1,1,1,0,Medicine staff,2.0,0
5137027,F,N,N,0,180000.0,State servant,Secondary / secondary special,Widow,House / apartment,-18181,-351,1,1,1,0,Laborers,1.0,0
5114000,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,0
5061314,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19317,-6590,1,1,1,1,Laborers,2.0,0
5042072,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0,0
5010595,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22927,365243,1,0,0,0,,2.0,0
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312,-1199,1,0,0,0,Core staff,4.0,0
5054533,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15787,-2188,1,1,0,0,Accountants,2.0,0
5126241,F,N,N,0,216000.0,Working,Secondary / secondary special,Separated,House / apartment,-20062,-561,1,1,0,0,Cleaning staff,1.0,0
5010321,M,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-9493,-130,1,0,0,1,Cooking staff,2.0,0
5148497,F,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-16518,-410,1,0,0,0,,2.0,0
5118154,F,N,N,1,202500.0,Working,Higher education,Married,House / apartment,-16391,-2014,1,1,0,0,,3.0,0
5112764,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,1,1,1,1,,3.0,0
5114025,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12415,-3695,1,0,0,0,Managers,2.0,0
5117117,M,Y,Y,1,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15788,-430,1,0,0,0,,3.0,0
5146495,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-9313,-615,1,0,0,0,,2.0,0
5010128,F,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4.0,0
5046483,F,N,Y,1,67500.0,Working,Higher education,Married,House / apartment,-11140,-991,1,0,0,0,Managers,3.0,0
5139506,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-14010,-3050,1,0,1,1,Private service staff,1.0,0
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15421,-1198,1,0,1,0,Laborers,2.0,0
5048101,F,Y,Y,1,157500.0,Working,Lower secondary,Married,House / apartment,-14400,-1435,1,0,0,0,Sales staff,3.0,0
5022954,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18293,-521,1,1,0,0,,2.0,0
5054707,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18292,-638,1,1,1,0,Laborers,2.0,0
5045435,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14534,-6652,1,0,0,0,Laborers,3.0,0
5090840,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-21871,-5665,1,1,1,0,Cooking staff,2.0,0
5053913,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,-14438,-2433,1,0,0,0,Managers,2.0,0
5117881,M,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-18484,-461,1,0,1,0,Drivers,2.0,0
5132674,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10035,-1108,1,1,1,1,Sales staff,3.0,0
5088051,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17937,-3054,1,0,0,0,Medicine staff,1.0,0
5091744,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-19777,-6835,1,1,1,0,Core staff,1.0,0
5010722,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0,0
5135625,F,N,Y,1,157500.0,Working,Incomplete higher,Single / not married,With parents,-11496,-382,1,0,0,0,Core staff,2.0,0
5009157,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0,0
5010921,F,N,N,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,-22265,-829,1,0,0,1,Sales staff,1.0,0
5062747,F,N,Y,1,157500.0,Working,Higher education,Single / not married,House / apartment,-16106,-549,1,0,1,0,High skill tech staff,2.0,0
5125293,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,1,0,0,0,Core staff,1.0,0
5022123,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19686,-1131,1,0,0,0,Laborers,2.0,0
5067326,M,N,N,2,202500.0,Working,Lower secondary,Married,House / apartment,-13593,-2546,1,1,0,0,Laborers,4.0,0
5079158,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-17876,-2354,1,1,1,0,,2.0,0
5096250,M,N,N,2,247500.0,Working,Secondary / secondary special,Married,Office apartment,-13953,-3231,1,1,1,0,Laborers,4.0,0
5099978,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-20216,-1038,1,0,0,0,Laborers,2.0,0
5062421,F,Y,Y,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0,0
5090887,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3.0,0
5029745,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-21576,-1022,1,0,0,0,Drivers,2.0,0
5113287,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,-11327,-101,1,1,1,0,Core staff,4.0,0
5065829,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0
5024783,F,N,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,2.0,0
5105312,F,Y,Y,0,225000.0,State servant,Higher education,Married,House / apartment,-16643,-180,1,0,0,0,Medicine staff,2.0,0
5090780,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0,0
5036643,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10317,-2178,1,0,0,0,Core staff,2.0,0
5054188,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11390,-515,1,0,1,0,Sales staff,2.0,0
5135341,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16393,-2959,1,1,1,0,Accountants,2.0,0
5029692,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19960,-5679,1,0,0,0,Accountants,2.0,0
5021944,F,Y,Y,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,0
5113464,M,N,Y,0,315000.0,Working,Higher education,Single / not married,House / apartment,-10874,-3084,1,0,0,0,Core staff,1.0,0
5149587,F,Y,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,-14933,-107,1,0,0,0,Security staff,4.0,0
5009007,M,N,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2.0,0
5142393,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-19461,-5124,1,0,0,0,Core staff,2.0,0
5048457,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16989,-3444,1,0,0,0,,2.0,0
5117317,M,Y,Y,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-17370,-492,1,0,0,0,High skill tech staff,3.0,0
5142242,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-16421,-8230,1,0,0,0,Managers,2.0,0
5116402,F,N,Y,0,180000.0,Working,Higher education,Single / not married,House / apartment,-17533,-3776,1,0,0,0,Medicine staff,1.0,0
5125879,F,Y,Y,2,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11542,-1169,1,0,0,1,Sales staff,4.0,0
5132623,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,-10398,-742,1,1,1,1,Core staff,3.0,0
5142557,F,N,Y,0,114750.0,Working,Secondary / secondary special,Widow,House / apartment,-20325,-4213,1,1,1,0,Security staff,1.0,0
5028607,M,N,N,2,283500.0,Working,Secondary / secondary special,Married,House / apartment,-14557,-2517,1,0,0,0,High skill tech staff,4.0,0
5021892,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,0
5068731,F,Y,Y,0,117000.0,State servant,Secondary / secondary special,Married,House / apartment,-13364,-2423,1,0,1,1,,2.0,0
5148720,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13254,-2542,1,0,1,0,,2.0,0
5096634,F,N,N,0,157500.0,Commercial associate,Higher education,Married,With parents,-10096,-1374,1,0,1,0,,2.0,0
5125247,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,0
5085626,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12440,-503,1,0,1,0,Core staff,2.0,0
5025190,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,-12348,-1220,1,0,0,0,Managers,4.0,0
5112766,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,1,1,1,1,,3.0,0
5132635,F,N,Y,0,126000.0,State servant,Higher education,Married,House / apartment,-18888,-7347,1,0,0,0,Core staff,2.0,0
5139760,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0,0
5067054,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-15394,-2959,1,0,1,0,Core staff,2.0,0
5105584,F,N,N,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10063,-917,1,0,0,0,Private service staff,2.0,0
5095835,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15634,-158,1,1,0,0,Laborers,2.0,0
5021532,F,N,Y,0,112500.0,Pensioner,Higher education,Widow,House / apartment,-22231,365243,1,0,0,0,,1.0,0
5024009,F,Y,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,-20815,365243,1,0,0,0,,2.0,0
5052932,F,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24044,365243,1,0,1,0,,2.0,0
5024811,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22295,365243,1,0,0,0,,2.0,0
5142278,F,N,N,0,97650.0,Pensioner,Higher education,Separated,Municipal apartment,-22186,365243,1,0,1,0,,1.0,0
5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,0
5092005,F,N,N,0,112500.0,Commercial associate,Higher education,Married,With parents,-19721,-1539,1,0,0,0,Accountants,2.0,1
5089817,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0,0
5033794,F,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20913,365243,1,0,0,0,,2.0,0
5062629,F,N,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,2.0,0
5023511,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3.0,0
5036842,M,Y,Y,2,144000.0,Commercial associate,Higher education,Married,House / apartment,-11709,-674,1,0,0,0,,4.0,0
5089061,F,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-17081,-2927,1,0,1,0,,2.0,0
5048470,M,N,N,0,144000.0,Commercial associate,Incomplete higher,Single / not married,Rented apartment,-10337,-795,1,1,0,0,Security staff,1.0,0
5009990,M,Y,Y,0,495000.0,Pensioner,Higher education,Single / not married,House / apartment,-22867,365243,1,0,0,0,,1.0,0
5045895,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23286,365243,1,0,0,0,,1.0,1
5117237,M,N,Y,0,364500.0,Working,Secondary / secondary special,Married,House / apartment,-8351,-672,1,0,0,0,Laborers,2.0,0
5149959,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,1,0,0,0,Sales staff,1.0,0
5062151,F,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-14237,-958,1,0,0,1,Sales staff,2.0,0
5132673,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10035,-1108,1,1,1,1,Sales staff,3.0,0
5053851,M,Y,N,0,184500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18013,-1215,1,0,0,0,Laborers,2.0,0
5117848,M,Y,N,1,292500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-10502,-3779,1,0,1,0,Managers,3.0,0
5090424,F,N,Y,0,189000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17463,-6304,1,0,0,0,Laborers,1.0,0
5009097,F,N,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3.0,0
5135938,F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,-15621,-3792,1,0,0,0,Sales staff,4.0,0
5053125,M,Y,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,1,0,0,0,High skill tech staff,3.0,0
5114258,M,Y,N,0,765000.0,Working,Higher education,Married,House / apartment,-16503,-1138,1,0,1,0,Managers,2.0,0
5115993,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-13174,-2477,1,0,0,0,Managers,4.0,0
5010485,M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,,2.0,0
5090235,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23364,365243,1,0,1,0,,2.0,0
5097031,F,Y,N,1,189000.0,Commercial associate,Higher education,Married,House / apartment,-10408,-218,1,0,0,0,Sales staff,3.0,0
5009556,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,0
5117396,F,Y,N,0,292500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15120,-735,1,0,0,0,,2.0,0
5086010,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21497,365243,1,0,0,0,,1.0,0
5021372,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-22100,-578,1,0,0,1,Managers,2.0,0
5105828,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-17807,-3041,1,0,0,0,Accountants,2.0,0
5089808,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0,0
